x_in,y_in
6.157943,-0.429884
6.157616,-0.426780
6.157283,-0.423672
6.156943,-0.420560
6.156595,-0.417442
6.156241,-0.414320
6.155880,-0.411194
6.155511,-0.408063
6.155136,-0.404928
6.154754,-0.401788
6.154365,-0.398643
6.153970,-0.395494
6.153567,-0.392341
6.153157,-0.389183
6.152741,-0.386020
6.152318,-0.382853
6.151887,-0.379682
6.151451,-0.376506
6.151007,-0.373325
6.150556,-0.370140
6.150099,-0.366951
6.149635,-0.363757
6.149164,-0.360558
6.148686,-0.357356
6.148202,-0.354148
6.147711,-0.350937
6.147213,-0.347721
6.146709,-0.344500
6.146197,-0.341275
6.145680,-0.338046
6.145155,-0.334812
6.144624,-0.331574
6.144086,-0.328332
6.143541,-0.325085
6.142990,-0.321833
6.142432,-0.318578
6.141868,-0.315318
6.141297,-0.312053
6.140719,-0.308785
6.140135,-0.305512
6.139544,-0.302234
6.138947,-0.298952
6.138343,-0.295666
6.137732,-0.292376
6.137115,-0.289081
6.136492,-0.285782
6.135862,-0.282479
6.135225,-0.279172
6.134582,-0.275860
6.133932,-0.272544
6.133276,-0.269223
6.132614,-0.265899
6.131945,-0.262570
6.131269,-0.259237
6.130587,-0.255899
6.129899,-0.252558
6.129204,-0.249212
6.128503,-0.245862
6.127795,-0.242508
6.127081,-0.239150
6.126361,-0.235787
6.125634,-0.232420
6.124901,-0.229050
6.124161,-0.225675
6.123415,-0.222295
6.122663,-0.218912
6.121904,-0.215525
6.121140,-0.212133
6.120368,-0.208737
6.119591,-0.205338
6.118807,-0.201934
6.118016,-0.198526
6.117220,-0.195114
6.116417,-0.191698
6.115608,-0.188277
6.114793,-0.184853
6.113971,-0.181425
6.113143,-0.177993
6.112309,-0.174556
6.111468,-0.171116
6.110622,-0.167672
6.109769,-0.164223
6.108910,-0.160771
6.108045,-0.157315
6.107173,-0.153855
6.106295,-0.150390
6.105412,-0.146922
6.104521,-0.143450
6.103625,-0.139974
6.102723,-0.136494
6.101814,-0.133011
6.100900,-0.129523
6.099979,-0.126031
6.099052,-0.122536
6.098119,-0.119037
6.097179,-0.115533
6.096234,-0.112026
6.095283,-0.108516
6.094325,-0.105001
6.093361,-0.101483
6.092392,-0.097960
6.091416,-0.094434
6.090434,-0.090904
6.089446,-0.087371
6.088452,-0.083834
6.087452,-0.080293
6.086446,-0.076748
6.085434,-0.073199
6.084416,-0.069647
6.083392,-0.066091
6.082362,-0.062532
6.081326,-0.058968
6.080283,-0.055401
6.079235,-0.051831
6.078181,-0.048257
6.077121,-0.044679
6.076055,-0.041098
6.074983,-0.037512
6.073905,-0.033924
6.072821,-0.030332
6.071732,-0.026736
6.070636,-0.023137
6.069534,-0.019534
6.068427,-0.015927
6.067313,-0.012318
6.066194,-0.008704
6.065068,-0.005087
6.063937,-0.001467
6.062800,0.002157
6.061657,0.005784
6.060508,0.009415
6.059354,0.013049
6.058193,0.016686
6.057027,0.020327
6.055855,0.023972
6.054677,0.027619
6.053493,0.031270
6.052304,0.034925
6.051108,0.038582
6.049907,0.042243
6.048700,0.045908
6.047487,0.049575
6.046269,0.053246
6.045045,0.056920
6.043815,0.060598
6.042579,0.064279
6.041337,0.067962
6.040090,0.071650
6.038837,0.075340
6.037579,0.079033
6.036314,0.082730
6.035044,0.086430
6.033768,0.090133
6.032487,0.093839
6.031200,0.097548
6.029907,0.101260
6.028609,0.104976
6.027305,0.108694
6.025995,0.112416
6.024680,0.116140
6.023359,0.119868
6.022032,0.123598
6.020700,0.127332
6.019362,0.131068
6.018019,0.134808
6.016670,0.138550
6.015315,0.142296
6.013955,0.146044
6.012590,0.149795
6.011218,0.153550
6.009842,0.157307
6.008460,0.161066
6.007072,0.164829
6.005679,0.168595
6.004280,0.172363
6.002876,0.176134
6.001466,0.179909
6.000051,0.183685
5.998630,0.187465
5.997204,0.191247
5.995773,0.195032
5.994336,0.198820
5.992893,0.202610
5.991446,0.206404
5.989992,0.210199
5.988534,0.213998
5.987070,0.217799
5.985601,0.221603
5.984126,0.225409
5.982646,0.229218
5.981161,0.233030
5.979670,0.236844
5.978174,0.240661
5.976673,0.244480
5.975166,0.248302
5.973654,0.252126
5.972137,0.255953
5.970615,0.259782
5.969087,0.263613
5.967554,0.267448
5.966016,0.271284
5.964472,0.275123
5.962924,0.278964
5.961370,0.282808
5.959811,0.286654
5.958247,0.290503
5.956678,0.294354
5.955103,0.298207
5.953524,0.302062
5.951939,0.305920
5.950349,0.309780
5.948754,0.313642
5.947154,0.317507
5.945549,0.321373
5.943939,0.325242
5.942324,0.329113
5.940703,0.332987
5.939078,0.336862
5.937448,0.340740
5.935812,0.344620
5.934172,0.348502
5.932527,0.352386
5.930877,0.356272
5.929221,0.360160
5.927561,0.364050
5.925896,0.367942
5.924226,0.371837
5.922551,0.375733
5.920871,0.379631
5.919187,0.383532
5.917497,0.387434
5.915803,0.391338
5.914104,0.395244
5.912400,0.399152
5.910691,0.403062
5.908977,0.406974
5.907259,0.410888
5.905536,0.414804
5.903808,0.418721
5.902075,0.422640
5.900338,0.426562
5.898596,0.430484
5.896849,0.434409
5.895098,0.438336
5.893342,0.442264
5.891581,0.446194
5.889816,0.450125
5.888046,0.454059
5.886272,0.457994
5.884493,0.461931
5.882709,0.465869
5.880921,0.469809
5.879128,0.473751
5.877331,0.477694
5.875529,0.481639
5.873723,0.485586
5.871912,0.489534
5.870097,0.493484
5.868278,0.497435
5.866454,0.501388
5.864625,0.505342
5.862793,0.509298
5.860956,0.513255
5.859114,0.517214
5.857269,0.521174
5.855418,0.525135
5.853564,0.529099
5.851706,0.533063
5.849843,0.537029
5.847976,0.540996
5.846104,0.544965
5.844229,0.548935
5.842349,0.552906
5.840465,0.556879
5.838577,0.560853
5.836685,0.564828
5.834789,0.568805
5.832889,0.572783
5.830984,0.576762
5.829076,0.580742
5.827164,0.584724
5.825247,0.588707
5.823327,0.592691
5.821402,0.596676
5.819474,0.600663
5.817542,0.604650
5.815606,0.608639
5.813666,0.612629
5.811722,0.616620
5.809774,0.620612
5.807823,0.624606
5.805867,0.628600
5.803908,0.632596
5.801945,0.636592
5.799979,0.640590
5.798009,0.644588
5.796035,0.648588
5.794057,0.652589
5.792076,0.656590
5.790091,0.660593
5.788103,0.664597
5.786111,0.668601
5.784115,0.672607
5.782116,0.676613
5.780113,0.680621
5.778107,0.684629
5.776098,0.688639
5.774085,0.692649
5.772069,0.696660
5.770049,0.700672
5.768026,0.704685
5.766000,0.708698
5.763970,0.712713
5.761937,0.716728
5.759901,0.720744
5.757862,0.724761
5.755819,0.728779
5.753773,0.732798
5.751724,0.736817
5.749672,0.740837
5.747617,0.744858
5.745559,0.748880
5.743498,0.752902
5.741434,0.756926
5.739367,0.760949
5.737297,0.764974
5.735224,0.768999
5.733148,0.773025
5.731069,0.777052
5.728988,0.781079
5.726903,0.785107
5.724816,0.789136
5.722726,0.793165
5.720633,0.797195
5.718538,0.801226
5.716440,0.805257
5.714340,0.809289
5.712236,0.813322
5.710131,0.817355
5.708023,0.821388
5.705912,0.825423
5.703799,0.829457
5.701683,0.833493
5.699565,0.837529
5.697444,0.841566
5.695322,0.845603
5.693197,0.849640
5.691069,0.853679
5.688940,0.857717
5.686808,0.861757
5.684674,0.865796
5.682538,0.869837
5.680400,0.873878
5.678259,0.877919
5.676117,0.881961
5.673973,0.886003
5.671827,0.890046
5.669678,0.894090
5.667528,0.898134
5.665376,0.902178
5.663223,0.906223
5.661067,0.910268
5.658910,0.914314
5.656751,0.918360
5.654590,0.922407
5.652428,0.926454
5.650264,0.930502
5.648098,0.934550
5.645931,0.938599
5.643763,0.942648
5.641593,0.946697
5.639422,0.950747
5.637249,0.954798
5.635075,0.958849
5.632900,0.962900
5.630723,0.966952
5.628546,0.971004
5.626367,0.975057
5.624187,0.979110
5.622006,0.983164
5.619824,0.987218
5.617640,0.991272
5.615456,0.995327
5.613271,0.999383
5.611085,1.003439
5.608899,1.007495
5.606711,1.011552
5.604523,1.015609
5.602334,1.019667
5.600145,1.023725
5.597954,1.027784
5.595764,1.031844
5.593572,1.035903
5.591381,1.039963
5.589188,1.044024
5.586996,1.048085
5.584803,1.052147
5.582610,1.056209
5.580416,1.060272
5.578223,1.064336
5.576029,1.068399
5.573835,1.072464
5.571641,1.076529
5.569447,1.080594
5.567253,1.084660
5.565059,1.088727
5.562865,1.092794
5.560672,1.096862
5.558478,1.100930
5.556285,1.104999
5.554092,1.109069
5.551900,1.113139
5.549708,1.117210
5.547517,1.121281
5.545326,1.125354
5.543135,1.129427
5.540946,1.133500
5.538757,1.137574
5.536568,1.141649
5.534381,1.145725
5.532194,1.149801
5.530008,1.153879
5.527823,1.157957
5.525639,1.162035
5.523457,1.166115
5.521275,1.170195
5.519094,1.174277
5.516915,1.178359
5.514737,1.182442
5.512560,1.186525
5.510384,1.190610
5.508210,1.194696
5.506038,1.198782
5.503867,1.202870
5.501697,1.206958
5.499529,1.211048
5.497363,1.215138
5.495199,1.219230
5.493036,1.223323
5.490875,1.227416
5.488717,1.231511
5.486560,1.235607
5.484405,1.239704
5.482252,1.243803
5.480101,1.247902
5.477953,1.252003
5.475807,1.256105
5.473663,1.260208
5.471522,1.264313
5.469382,1.268419
5.467246,1.272526
5.465112,1.276635
5.462980,1.280745
5.460851,1.284857
5.458725,1.288970
5.456602,1.293084
5.454481,1.297201
5.452364,1.301318
5.450249,1.305438
5.448137,1.309559
5.446029,1.313681
5.443923,1.317806
5.441821,1.321932
5.439722,1.326060
5.437626,1.330189
5.435533,1.334321
5.433444,1.338454
5.431358,1.342590
5.429276,1.346727
5.427197,1.350866
5.425122,1.355008
5.423051,1.359151
5.420983,1.363297
5.418920,1.367444
5.416860,1.371594
5.414804,1.375746
5.412752,1.379901
5.410704,1.384058
5.408660,1.388217
5.406620,1.392378
5.404584,1.396542
5.402553,1.400709
5.400526,1.404878
5.398503,1.409050
5.396485,1.413224
5.394471,1.417401
5.392462,1.421581
5.390457,1.425763
5.388457,1.429949
5.386461,1.434137
5.384471,1.438328
5.382485,1.442523
5.380504,1.446720
5.378527,1.450920
5.376556,1.455124
5.374590,1.459330
5.372629,1.463540
5.370673,1.467754
5.368722,1.471970
5.366776,1.476190
5.364835,1.480414
5.362900,1.484641
5.360970,1.488871
5.359046,1.493106
5.357127,1.497344
5.355213,1.501586
5.353305,1.505831
5.351403,1.510081
5.349506,1.514334
5.347615,1.518591
5.345729,1.522853
5.343849,1.527118
5.341975,1.531388
5.340107,1.535662
5.338245,1.539941
5.336389,1.544223
5.334538,1.548510
5.332694,1.552802
5.330855,1.557098
5.329023,1.561399
5.327197,1.565705
5.325376,1.570015
5.323562,1.574330
5.321755,1.578650
5.319953,1.582975
5.318158,1.587305
5.316369,1.591640
5.314587,1.595980
5.312811,1.600325
5.311042,1.604676
5.309280,1.609031
5.307525,1.613392
5.305776,1.617758
5.304034,1.622128
5.302299,1.626502
5.300571,1.630881
5.298850,1.635264
5.297136,1.639651
5.295429,1.644042
5.293729,1.648437
5.292036,1.652835
5.290350,1.657236
5.288671,1.661641
5.287000,1.666048
5.285336,1.670459
5.283678,1.674872
5.282029,1.679288
5.280386,1.683706
5.278751,1.688127
5.277123,1.692550
5.275502,1.696974
5.273889,1.701401
5.272284,1.705830
5.270686,1.710260
5.269095,1.714691
5.267512,1.719124
5.265936,1.723558
5.264368,1.727994
5.262807,1.732430
5.261254,1.736867
5.259709,1.741305
5.258171,1.745744
5.256641,1.750183
5.255119,1.754623
5.253604,1.759063
5.252097,1.763503
5.250598,1.767943
5.249106,1.772383
5.247622,1.776824
5.246145,1.781264
5.244677,1.785704
5.243216,1.790143
5.241762,1.794582
5.240317,1.799021
5.238879,1.803459
5.237449,1.807896
5.236026,1.812332
5.234611,1.816768
5.233204,1.821202
5.231804,1.825636
5.230412,1.830068
5.229028,1.834499
5.227651,1.838929
5.226282,1.843358
5.224920,1.847785
5.223566,1.852211
5.222219,1.856635
5.220880,1.861058
5.219548,1.865479
5.218223,1.869898
5.216906,1.874315
5.215596,1.878731
5.214293,1.883144
5.212998,1.887556
5.211710,1.891965
5.210429,1.896373
5.209155,1.900778
5.207888,1.905181
5.206628,1.909582
5.205375,1.913980
5.204128,1.918376
5.202889,1.922770
5.201656,1.927161
5.200430,1.931549
5.199211,1.935935
5.197998,1.940318
5.196792,1.944698
5.195592,1.949076
5.194399,1.953450
5.193212,1.957822
5.192031,1.962191
5.190856,1.966557
5.189687,1.970919
5.188524,1.975279
5.187367,1.979635
5.186216,1.983988
5.185071,1.988338
5.183931,1.992685
5.182797,1.997028
5.181668,2.001368
5.180545,2.005704
5.179427,2.010036
5.178314,2.014365
5.177206,2.018691
5.176103,2.023012
5.175005,2.027330
5.173912,2.031644
5.172824,2.035954
5.171740,2.040260
5.170660,2.044562
5.169585,2.048860
5.168515,2.053153
5.167448,2.057443
5.166386,2.061728
5.165327,2.066009
5.164273,2.070286
5.163222,2.074558
5.162174,2.078825
5.161131,2.083088
5.160090,2.087346
5.159053,2.091600
5.158019,2.095849
5.156989,2.100093
5.155961,2.104332
5.154935,2.108566
5.153913,2.112795
5.152893,2.117019
5.151876,2.121237
5.150861,2.125451
5.149848,2.129659
5.148837,2.133862
5.147828,2.138059
5.146821,2.142251
5.145816,2.146437
5.144812,2.150617
5.143810,2.154792
5.142810,2.158961
5.141811,2.163124
5.140813,2.167282
5.139817,2.171433
5.138822,2.175579
5.137828,2.179718
5.136835,2.183851
5.135844,2.187979
5.134853,2.192100
5.133864,2.196214
5.132875,2.200323
5.131887,2.204425
5.130900,2.208520
5.129913,2.212610
5.128928,2.216692
5.127942,2.220768
5.126957,2.224838
5.125973,2.228901
5.124989,2.232957
5.124006,2.237006
5.123022,2.241049
5.122039,2.245084
5.121056,2.249113
5.120073,2.253135
5.119090,2.257149
5.118107,2.261157
5.117123,2.265157
5.116140,2.269151
5.115156,2.273137
5.114172,2.277115
5.113187,2.281087
5.112202,2.285051
5.111217,2.289007
5.110231,2.292957
5.109244,2.296898
5.108256,2.300832
5.107268,2.304759
5.106279,2.308677
5.105289,2.312589
5.104298,2.316492
5.103306,2.320387
5.102312,2.324275
5.101318,2.328155
5.100322,2.332027
5.099325,2.335891
5.098327,2.339747
5.097327,2.343595
5.096326,2.347435
5.095323,2.351267
5.094318,2.355090
5.093312,2.358906
5.092304,2.362713
5.091294,2.366512
5.090282,2.370302
5.089268,2.374084
5.088253,2.377858
5.087235,2.381623
5.086215,2.385380
5.085193,2.389128
5.084168,2.392868
5.083141,2.396599
5.082112,2.400321
5.081081,2.404034
5.080046,2.407739
5.079010,2.411435
5.077970,2.415122
5.076928,2.418800
5.075883,2.422470
5.074836,2.426130
5.073785,2.429781
5.072732,2.433424
5.071675,2.437057
5.070616,2.440681
5.069553,2.444296
5.068487,2.447902
5.067418,2.451498
5.066345,2.455086
5.065269,2.458664
5.064190,2.462233
5.063107,2.465793
5.062020,2.469343
5.060930,2.472884
5.059836,2.476415
5.058739,2.479938
5.057637,2.483451
5.056532,2.486954
5.055423,2.490448
5.054309,2.493933
5.053192,2.497408
5.052071,2.500874
5.050945,2.504331
5.049815,2.507778
5.048681,2.511215
5.047542,2.514643
5.046399,2.518062
5.045252,2.521471
5.044100,2.524871
5.042943,2.528261
5.041782,2.531642
5.040616,2.535014
5.039446,2.538376
5.038270,2.541729
5.037090,2.545072
5.035904,2.548406
5.034714,2.551730
5.033518,2.555046
5.032318,2.558352
5.031112,2.561648
5.029901,2.564935
5.028685,2.568213
5.027464,2.571482
5.026237,2.574741
5.025005,2.577992
5.023767,2.581233
5.022524,2.584465
5.021275,2.587687
5.020020,2.590901
5.018762,2.594096
5.017503,2.597262
5.016242,2.600399
5.014980,2.603509
5.013716,2.606590
5.012450,2.609643
5.011182,2.612668
5.009912,2.615666
5.008639,2.618637
5.007365,2.621580
5.006088,2.624496
5.004808,2.627385
5.003526,2.630247
5.002240,2.633082
5.000952,2.635891
4.999661,2.638674
4.998367,2.641430
4.997070,2.644160
4.995769,2.646864
4.994465,2.649543
4.993158,2.652195
4.991847,2.654822
4.990532,2.657424
4.989213,2.660000
4.987891,2.662551
4.986564,2.665078
4.985234,2.667579
4.983899,2.670057
4.982560,2.672511
4.981217,2.674940
4.979868,2.677347
4.978516,2.679731
4.977158,2.682092
4.975796,2.684430
4.974428,2.686746
4.973056,2.689040
4.971679,2.691313
4.970296,2.693564
4.968908,2.695794
4.967514,2.698003
4.966115,2.700191
4.964711,2.702359
4.963300,2.704506
4.961885,2.706634
4.960463,2.708741
4.959035,2.710829
4.957602,2.712898
4.956162,2.714948
4.954717,2.716978
4.953265,2.718990
4.951807,2.720984
4.950343,2.722959
4.948873,2.724916
4.947396,2.726855
4.945912,2.728776
4.944423,2.730680
4.942926,2.732566
4.941423,2.734435
4.939914,2.736288
4.938398,2.738123
4.936875,2.739941
4.935345,2.741743
4.933808,2.743529
4.932265,2.745299
4.930714,2.747052
4.929157,2.748790
4.927593,2.750512
4.926021,2.752219
4.924443,2.753910
4.922857,2.755586
4.921264,2.757246
4.919664,2.758892
4.918057,2.760523
4.916443,2.762140
4.914821,2.763742
4.913192,2.765330
4.911555,2.766903
4.909911,2.768462
4.908260,2.770008
4.906602,2.771540
4.904936,2.773058
4.903262,2.774562
4.901581,2.776053
4.899892,2.777531
4.898196,2.778996
4.896492,2.780448
4.894781,2.781887
4.893062,2.783313
4.891335,2.784727
4.889601,2.786128
4.887859,2.787517
4.886110,2.788894
4.884352,2.790258
4.882587,2.791611
4.880815,2.792951
4.879034,2.794280
4.877246,2.795598
4.875450,2.796904
4.873647,2.798198
4.871835,2.799481
4.870016,2.800753
4.868189,2.802014
4.866354,2.803264
4.864511,2.804503
4.862661,2.805732
4.860802,2.806950
4.858936,2.808157
4.857062,2.809354
4.855181,2.810541
4.853291,2.811718
4.851394,2.812884
4.849488,2.814041
4.847575,2.815187
4.845654,2.816324
4.843726,2.817452
4.841789,2.818569
4.839845,2.819678
4.837892,2.820777
4.835932,2.821866
4.833964,2.822947
4.831989,2.824018
4.830005,2.825081
4.828014,2.826134
4.826015,2.827179
4.824008,2.828215
4.821993,2.829243
4.819971,2.830262
4.817940,2.831272
4.815902,2.832275
4.813857,2.833269
4.811803,2.834255
4.809742,2.835233
4.807673,2.836203
4.805596,2.837165
4.803512,2.838119
4.801420,2.839066
4.799320,2.840005
4.797212,2.840936
4.795097,2.841860
4.792975,2.842777
4.790844,2.843686
4.788706,2.844588
4.786561,2.845483
4.784407,2.846371
4.782247,2.847252
4.780078,2.848126
4.777902,2.848994
4.775719,2.849854
4.773528,2.850708
4.771330,2.851556
4.769124,2.852397
4.766911,2.853231
4.764690,2.854059
4.762462,2.854881
4.760226,2.855697
4.757983,2.856506
4.755733,2.857310
4.753475,2.858108
4.751210,2.858899
4.748938,2.859685
4.746659,2.860465
4.744372,2.861240
4.742078,2.862008
4.739777,2.862772
4.737468,2.863529
4.735152,2.864282
4.732830,2.865029
4.730500,2.865770
4.728163,2.866507
4.725819,2.867238
4.723467,2.867965
4.721109,2.868686
4.718744,2.869402
4.716372,2.870114
4.713993,2.870821
4.711606,2.871523
4.709213,2.872220
4.706814,2.872912
4.704407,2.873601
4.701993,2.874284
4.699573,2.874963
4.697145,2.875638
4.694711,2.876308
4.692271,2.876974
4.689823,2.877636
4.687369,2.878294
4.684908,2.878948
4.682441,2.879597
4.679967,2.880243
4.677486,2.880884
4.674999,2.881522
4.672505,2.882156
4.670004,2.882786
4.667498,2.883412
4.664984,2.884035
4.662465,2.884654
4.659939,2.885270
4.657406,2.885882
4.654867,2.886490
4.652322,2.887095
4.649771,2.887697
4.647213,2.888295
4.644649,2.888891
4.642079,2.889483
4.639503,2.890071
4.636921,2.890657
4.634332,2.891240
4.631738,2.891820
4.629137,2.892396
4.626530,2.892970
4.623918,2.893542
4.621299,2.894110
4.618675,2.894675
4.616044,2.895238
4.613408,2.895799
4.610766,2.896356
4.608118,2.896912
4.605465,2.897464
4.602805,2.898015
4.600140,2.898563
4.597470,2.899109
4.594794,2.899652
4.592112,2.900193
4.589424,2.900732
4.586732,2.901269
4.584033,2.901804
4.581329,2.902337
4.578620,2.902868
4.575906,2.903397
4.573186,2.903925
4.570461,2.904450
4.567730,2.904974
4.564995,2.905496
4.562254,2.906016
4.559508,2.906535
4.556757,2.907052
4.554000,2.907568
4.551239,2.908083
4.548473,2.908596
4.545702,2.909107
4.542926,2.909618
4.540145,2.910127
4.537359,2.910635
4.534569,2.911142
4.531773,2.911648
4.528973,2.912152
4.526169,2.912656
4.523360,2.913159
4.520546,2.913661
4.517727,2.914163
4.514904,2.914663
4.512077,2.915163
4.509245,2.915662
4.506409,2.916160
4.503568,2.916658
4.500724,2.917156
4.497875,2.917653
4.495021,2.918149
4.492164,2.918646
4.489303,2.919142
4.486437,2.919637
4.483567,2.920133
4.480694,2.920628
4.477816,2.921124
4.474935,2.921619
4.472050,2.922114
4.469161,2.922609
4.466268,2.923105
4.463372,2.923600
4.460472,2.924096
4.457568,2.924592
4.454661,2.925088
4.451750,2.925585
4.448836,2.926082
4.445918,2.926580
4.442997,2.927078
4.440073,2.927577
4.437145,2.928076
4.434214,2.928576
4.431280,2.929077
4.428343,2.929578
4.425403,2.930080
4.422460,2.930583
4.419515,2.931087
4.416566,2.931591
4.413616,2.932096
4.410662,2.932602
4.407706,2.933109
4.404748,2.933617
4.401788,2.934126
4.398825,2.934636
4.395860,2.935146
4.392894,2.935658
4.389925,2.936170
4.386955,2.936683
4.383983,2.937198
4.381009,2.937713
4.378034,2.938230
4.375057,2.938747
4.372079,2.939265
4.369100,2.939785
4.366120,2.940305
4.363138,2.940827
4.360156,2.941350
4.357172,2.941874
4.354188,2.942399
4.351203,2.942925
4.348217,2.943452
4.345231,2.943981
4.342244,2.944510
4.339257,2.945041
4.336270,2.945573
4.333282,2.946106
4.330294,2.946641
4.327306,2.947176
4.324318,2.947713
4.321330,2.948252
4.318343,2.948791
4.315355,2.949332
4.312368,2.949874
4.309382,2.950417
4.306395,2.950962
4.303410,2.951508
4.300425,2.952055
4.297441,2.952603
4.294458,2.953153
4.291475,2.953705
4.288494,2.954257
4.285513,2.954811
4.282534,2.955367
4.279556,2.955923
4.276579,2.956482
4.273604,2.957041
4.270630,2.957602
4.267657,2.958165
4.264686,2.958729
4.261717,2.959294
4.258750,2.959861
4.255784,2.960429
4.252820,2.960998
4.249858,2.961570
4.246899,2.962142
4.243941,2.962716
4.240985,2.963292
4.238032,2.963869
4.235081,2.964448
4.232132,2.965028
4.229186,2.965609
4.226243,2.966193
4.223301,2.966777
4.220363,2.967364
4.217427,2.967951
4.214494,2.968541
4.211564,2.969132
4.208637,2.969724
4.205713,2.970319
4.202792,2.970914
4.199873,2.971512
4.196958,2.972111
4.194047,2.972711
4.191138,2.973313
4.188233,2.973917
4.185332,2.974523
4.182434,2.975130
4.179539,2.975739
4.176648,2.976349
4.173760,2.976961
4.170877,2.977575
4.167997,2.978191
4.165121,2.978808
4.162248,2.979427
4.159380,2.980048
4.156516,2.980670
4.153656,2.981294
4.150799,2.981920
4.147947,2.982548
4.145100,2.983178
4.142256,2.983809
