psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
5.931753,0.358492,-10.265003,-0.893557,5.939836,-10.280500,-0.873122,0.573778,-0.430234,-9.167217,-0.799053
5.931493,0.358768,-10.261328,-0.893954,5.939574,-10.276807,-0.873486,0.573716,-0.430001,-9.166317,-0.799466
5.931233,0.359036,-10.257651,-0.894350,5.939312,-10.273110,-0.873850,0.573647,-0.429768,-9.165415,-0.799879
5.930972,0.359298,-10.253970,-0.894748,5.939048,-10.269411,-0.874215,0.573571,-0.429535,-9.164512,-0.800293
5.930710,0.359553,-10.250287,-0.895145,5.938784,-10.265709,-0.874580,0.573488,-0.429301,-9.163606,-0.800708
5.930448,0.359801,-10.246600,-0.895543,5.938519,-10.262004,-0.874946,0.573398,-0.429067,-9.162699,-0.801123
5.930185,0.360042,-10.242912,-0.895941,5.938252,-10.258297,-0.875313,0.573302,-0.428834,-9.161790,-0.801539
5.929921,0.360277,-10.239220,-0.896339,5.937985,-10.254587,-0.875680,0.573198,-0.428600,-9.160879,-0.801955
5.929657,0.360505,-10.235526,-0.896738,5.937717,-10.250875,-0.876048,0.573088,-0.428365,-9.159966,-0.802372
5.929392,0.360726,-10.231829,-0.897137,5.937448,-10.247160,-0.876417,0.572972,-0.428131,-9.159051,-0.802790
5.929126,0.360941,-10.228130,-0.897536,5.937179,-10.243443,-0.876786,0.572848,-0.427897,-9.158134,-0.803208
5.928860,0.361149,-10.224428,-0.897936,5.936908,-10.239724,-0.877156,0.572719,-0.427662,-9.157216,-0.803627
5.928594,0.361351,-10.220724,-0.898336,5.936637,-10.236003,-0.877527,0.572583,-0.427427,-9.156295,-0.804046
5.928326,0.361546,-10.217018,-0.898736,5.936365,-10.232280,-0.877898,0.572440,-0.427192,-9.155373,-0.804466
5.928058,0.361735,-10.213309,-0.899136,5.936091,-10.228554,-0.878270,0.572292,-0.426957,-9.154449,-0.804887
5.927790,0.361918,-10.209599,-0.899537,5.935818,-10.224827,-0.878643,0.572137,-0.426722,-9.153522,-0.805308
5.927521,0.362094,-10.205886,-0.899938,5.935543,-10.221098,-0.879017,0.571976,-0.426486,-9.152594,-0.805730
5.927251,0.362264,-10.202171,-0.900339,5.935267,-10.217367,-0.879391,0.571809,-0.426251,-9.151665,-0.806152
5.926981,0.362429,-10.198455,-0.900740,5.934991,-10.213634,-0.879766,0.571636,-0.426015,-9.150733,-0.806575
5.926711,0.362587,-10.194736,-0.901141,5.934714,-10.209899,-0.880141,0.571457,-0.425779,-9.149799,-0.806999
5.926440,0.362739,-10.191015,-0.901543,5.934436,-10.206163,-0.880518,0.571272,-0.425543,-9.148863,-0.807423
5.926168,0.362885,-10.187293,-0.901945,5.934158,-10.202425,-0.880895,0.571081,-0.425307,-9.147926,-0.807848
5.925896,0.363025,-10.183569,-0.902347,5.933878,-10.198685,-0.881273,0.570885,-0.425071,-9.146987,-0.808273
5.925623,0.363160,-10.179843,-0.902749,5.933598,-10.194944,-0.881651,0.570683,-0.424834,-9.146045,-0.808699
5.925350,0.363288,-10.176116,-0.903151,5.933317,-10.191201,-0.882030,0.570476,-0.424597,-9.145102,-0.809126
5.925077,0.363411,-10.172387,-0.903554,5.933036,-10.187457,-0.882410,0.570262,-0.424360,-9.144157,-0.809553
5.924803,0.363528,-10.168657,-0.903957,5.932753,-10.183712,-0.882791,0.570044,-0.424123,-9.143210,-0.809981
5.924528,0.363639,-10.164925,-0.904359,5.932470,-10.179965,-0.883172,0.569820,-0.423886,-9.142261,-0.810409
5.924254,0.363745,-10.161192,-0.904762,5.932186,-10.176218,-0.883554,0.569590,-0.423649,-9.141310,-0.810838
5.923978,0.363845,-10.157458,-0.905165,5.931902,-10.172469,-0.883937,0.569356,-0.423411,-9.140357,-0.811267
5.923703,0.363940,-10.153722,-0.905569,5.931617,-10.168718,-0.884320,0.569116,-0.423174,-9.139403,-0.811697
5.923427,0.364029,-10.149985,-0.905972,5.931331,-10.164967,-0.884705,0.568871,-0.422936,-9.138446,-0.812128
5.923150,0.364113,-10.146247,-0.906375,5.931045,-10.161215,-0.885089,0.568620,-0.422698,-9.137487,-0.812560
5.922874,0.364192,-10.142508,-0.906779,5.930757,-10.157462,-0.885475,0.568365,-0.422460,-9.136527,-0.812991
5.922596,0.364265,-10.138767,-0.907182,5.930470,-10.153708,-0.885861,0.568105,-0.422222,-9.135564,-0.813424
5.922319,0.364333,-10.135026,-0.907586,5.930181,-10.149953,-0.886248,0.567839,-0.421983,-9.134600,-0.813857
5.922041,0.364395,-10.131284,-0.907990,5.929892,-10.146197,-0.886635,0.567569,-0.421745,-9.133634,-0.814291
5.921763,0.364453,-10.127541,-0.908394,5.929603,-10.142440,-0.887024,0.567294,-0.421506,-9.132666,-0.814725
5.921485,0.364505,-10.123797,-0.908798,5.929312,-10.138683,-0.887413,0.567015,-0.421267,-9.131695,-0.815160
5.921206,0.364553,-10.120052,-0.909202,5.929021,-10.134925,-0.887802,0.566730,-0.421028,-9.130723,-0.815595
5.920927,0.364595,-10.116306,-0.909606,5.928730,-10.131166,-0.888192,0.566441,-0.420789,-9.129749,-0.816031
5.920648,0.364632,-10.112560,-0.910010,5.928438,-10.127407,-0.888583,0.566147,-0.420550,-9.128773,-0.816468
5.920368,0.364665,-10.108813,-0.910414,5.928145,-10.123647,-0.888974,0.565849,-0.420311,-9.127795,-0.816905
5.920088,0.364692,-10.105066,-0.910818,5.927852,-10.119887,-0.889366,0.565546,-0.420071,-9.126815,-0.817343
5.919808,0.364715,-10.101318,-0.911222,5.927559,-10.116127,-0.889759,0.565239,-0.419831,-9.125834,-0.817781
5.919528,0.364733,-10.097569,-0.911627,5.927264,-10.112366,-0.890152,0.564927,-0.419592,-9.124850,-0.818220
5.919248,0.364746,-10.093821,-0.912031,5.926970,-10.108605,-0.890546,0.564611,-0.419352,-9.123864,-0.818660
5.918967,0.364754,-10.090071,-0.912435,5.926674,-10.104843,-0.890940,0.564291,-0.419111,-9.122876,-0.819100
5.918686,0.364758,-10.086322,-0.912839,5.926378,-10.101081,-0.891335,0.563967,-0.418871,-9.121887,-0.819541
5.918405,0.364757,-10.082572,-0.913244,5.926082,-10.097319,-0.891731,0.563638,-0.418631,-9.120895,-0.819982
5.918124,0.364752,-10.078821,-0.913648,5.925785,-10.093557,-0.892127,0.563305,-0.418390,-9.119902,-0.820424
5.917843,0.364742,-10.075071,-0.914052,5.925488,-10.089795,-0.892524,0.562968,-0.418150,-9.118906,-0.820867
5.917561,0.364727,-10.071321,-0.914457,5.925191,-10.086032,-0.892921,0.562627,-0.417909,-9.117909,-0.821310
5.917280,0.364708,-10.067570,-0.914861,5.924892,-10.082270,-0.893319,0.562283,-0.417668,-9.116909,-0.821753
5.916998,0.364685,-10.063819,-0.915265,5.924594,-10.078508,-0.893717,0.561934,-0.417427,-9.115908,-0.822198
5.916716,0.364657,-10.060068,-0.915670,5.924295,-10.074745,-0.894116,0.561581,-0.417186,-9.114905,-0.822642
5.916434,0.364625,-10.056318,-0.916074,5.923995,-10.070983,-0.894516,0.561225,-0.416944,-9.113899,-0.823088
5.916152,0.364589,-10.052567,-0.916478,5.923696,-10.067221,-0.894916,0.560864,-0.416703,-9.112892,-0.823534
5.915870,0.364549,-10.048816,-0.916883,5.923395,-10.063459,-0.895316,0.560500,-0.416461,-9.111883,-0.823980
5.915588,0.364504,-10.045066,-0.917287,5.923095,-10.059698,-0.895717,0.560132,-0.416220,-9.110872,-0.824428
5.915306,0.364455,-10.041316,-0.917691,5.922794,-10.055936,-0.896118,0.559761,-0.415978,-9.109858,-0.824875
5.915024,0.364403,-10.037566,-0.918095,5.922492,-10.052175,-0.896520,0.559386,-0.415736,-9.108843,-0.825324
5.914742,0.364346,-10.033816,-0.918499,5.922191,-10.048415,-0.896923,0.559008,-0.415494,-9.107826,-0.825772
5.914460,0.364285,-10.030067,-0.918903,5.921889,-10.044655,-0.897326,0.558626,-0.415252,-9.106807,-0.826222
5.914178,0.364220,-10.026318,-0.919307,5.921586,-10.040895,-0.897729,0.558240,-0.415009,-9.105786,-0.826672
5.913895,0.364151,-10.022569,-0.919711,5.921284,-10.037135,-0.898133,0.557851,-0.414767,-9.104763,-0.827122
5.913613,0.364078,-10.018821,-0.920115,5.920981,-10.033377,-0.898537,0.557459,-0.414524,-9.103738,-0.827574
5.913331,0.364002,-10.015073,-0.920519,5.920677,-10.029618,-0.898941,0.557063,-0.414282,-9.102711,-0.828025
5.913049,0.363921,-10.011326,-0.920923,5.920374,-10.025860,-0.899346,0.556665,-0.414039,-9.101682,-0.828478
5.912768,0.363837,-10.007579,-0.921326,5.920070,-10.022103,-0.899752,0.556263,-0.413796,-9.100652,-0.828930
5.912486,0.363749,-10.003833,-0.921730,5.919766,-10.018347,-0.900158,0.555857,-0.413553,-9.099619,-0.829384
5.912204,0.363658,-10.000088,-0.922133,5.919461,-10.014591,-0.900564,0.555449,-0.413310,-9.098584,-0.829838
5.911922,0.363562,-9.996343,-0.922537,5.919157,-10.010836,-0.900971,0.555037,-0.413066,-9.097547,-0.830292
5.911641,0.363463,-9.992599,-0.922940,5.918852,-10.007082,-0.901378,0.554623,-0.412823,-9.096508,-0.830748
5.911360,0.363361,-9.988856,-0.923344,5.918547,-10.003328,-0.901785,0.554205,-0.412579,-9.095468,-0.831203
5.911079,0.363255,-9.985113,-0.923747,5.918242,-9.999576,-0.902193,0.553785,-0.412336,-9.094425,-0.831659
5.910797,0.363145,-9.981372,-0.924150,5.917936,-9.995824,-0.902601,0.553361,-0.412092,-9.093380,-0.832116
5.910517,0.363032,-9.977631,-0.924553,5.917631,-9.992073,-0.903010,0.552935,-0.411848,-9.092334,-0.832574
5.910236,0.362916,-9.973891,-0.924956,5.917325,-9.988323,-0.903419,0.552505,-0.411604,-9.091285,-0.833032
5.909956,0.362796,-9.970152,-0.925359,5.917019,-9.984574,-0.903828,0.552073,-0.411360,-9.090234,-0.833490
5.909675,0.362673,-9.966414,-0.925762,5.916713,-9.980827,-0.904238,0.551639,-0.411116,-9.089182,-0.833949
5.909395,0.362547,-9.962677,-0.926164,5.916407,-9.977080,-0.904648,0.551201,-0.410872,-9.088127,-0.834409
5.909116,0.362417,-9.958941,-0.926567,5.916101,-9.973334,-0.905058,0.550761,-0.410627,-9.087071,-0.834869
5.908836,0.362284,-9.955207,-0.926969,5.915795,-9.969589,-0.905468,0.550318,-0.410383,-9.086012,-0.835329
5.908557,0.362148,-9.951473,-0.927372,5.915488,-9.965846,-0.905879,0.549872,-0.410138,-9.084952,-0.835791
5.908278,0.362008,-9.947740,-0.927774,5.915182,-9.962103,-0.906290,0.549424,-0.409894,-9.083889,-0.836252
5.907999,0.361866,-9.944009,-0.928176,5.914875,-9.958362,-0.906702,0.548973,-0.409649,-9.082825,-0.836715
5.907721,0.361720,-9.940279,-0.928578,5.914569,-9.954622,-0.907114,0.548520,-0.409404,-9.081758,-0.837178
5.907443,0.361572,-9.936550,-0.928980,5.914262,-9.950883,-0.907526,0.548065,-0.409159,-9.080690,-0.837641
5.907165,0.361420,-9.932822,-0.929382,5.913955,-9.947146,-0.907938,0.547606,-0.408914,-9.079620,-0.838105
5.906887,0.361265,-9.929096,-0.929784,5.913649,-9.943410,-0.908351,0.547146,-0.408669,-9.078547,-0.838570
5.906610,0.361107,-9.925371,-0.930185,5.913342,-9.939675,-0.908764,0.546683,-0.408423,-9.077473,-0.839035
5.906333,0.360947,-9.921647,-0.930587,5.913035,-9.935942,-0.909177,0.546218,-0.408178,-9.076397,-0.839500
5.906057,0.360783,-9.917925,-0.930988,5.912729,-9.932210,-0.909590,0.545751,-0.407932,-9.075319,-0.839966
5.905781,0.360617,-9.914204,-0.931390,5.912422,-9.928480,-0.910004,0.545281,-0.407687,-9.074238,-0.840433
5.905506,0.360448,-9.910484,-0.931791,5.912116,-9.924751,-0.910418,0.544809,-0.407441,-9.073156,-0.840900
5.905230,0.360276,-9.906766,-0.932192,5.911809,-9.921023,-0.910832,0.544335,-0.407195,-9.072072,-0.841368
5.904956,0.360101,-9.903050,-0.932593,5.911503,-9.917297,-0.911246,0.543859,-0.406950,-9.070986,-0.841836
5.904681,0.359924,-9.899335,-0.932994,5.911197,-9.913573,-0.911661,0.543380,-0.406704,-9.069898,-0.842305
5.904407,0.359744,-9.895622,-0.933394,5.910890,-9.909850,-0.912076,0.542900,-0.406458,-9.068808,-0.842775
5.904134,0.359561,-9.891910,-0.933795,5.910584,-9.906129,-0.912491,0.542417,-0.406212,-9.067716,-0.843244
5.903861,0.359375,-9.888200,-0.934195,5.910278,-9.902409,-0.912906,0.541933,-0.405965,-9.066622,-0.843715
5.903588,0.359187,-9.884492,-0.934595,5.909973,-9.898691,-0.913322,0.541446,-0.405719,-9.065526,-0.844186
5.903316,0.358997,-9.880785,-0.934996,5.909667,-9.894975,-0.913737,0.540958,-0.405473,-9.064428,-0.844657
5.903045,0.358804,-9.877080,-0.935396,5.909362,-9.891260,-0.914153,0.540468,-0.405226,-9.063328,-0.845129
5.902774,0.358608,-9.873377,-0.935796,5.909056,-9.887548,-0.914569,0.539975,-0.404980,-9.062226,-0.845602
5.902503,0.358410,-9.869676,-0.936195,5.908751,-9.883837,-0.914985,0.539481,-0.404733,-9.061122,-0.846075
5.902234,0.358209,-9.865976,-0.936595,5.908447,-9.880127,-0.915402,0.538985,-0.404487,-9.060016,-0.846548
5.901964,0.358006,-9.862279,-0.936995,5.908142,-9.876420,-0.915818,0.538488,-0.404240,-9.058908,-0.847023
5.901695,0.357801,-9.858583,-0.937394,5.907838,-9.872714,-0.916235,0.537988,-0.403993,-9.057799,-0.847497
5.901427,0.357593,-9.854889,-0.937793,5.907533,-9.869011,-0.916652,0.537487,-0.403746,-9.056687,-0.847972
5.901159,0.357383,-9.851197,-0.938192,5.907230,-9.865309,-0.917069,0.536984,-0.403499,-9.055573,-0.848448
5.900892,0.357171,-9.847506,-0.938591,5.906926,-9.861609,-0.917487,0.536480,-0.403252,-9.054458,-0.848924
5.900626,0.356956,-9.843818,-0.938990,5.906623,-9.857911,-0.917904,0.535973,-0.403005,-9.053340,-0.849401
5.900360,0.356740,-9.840132,-0.939389,5.906320,-9.854215,-0.918322,0.535466,-0.402758,-9.052220,-0.849878
5.900095,0.356521,-9.836448,-0.939788,5.906017,-9.850521,-0.918739,0.534956,-0.402511,-9.051099,-0.850355
5.899830,0.356299,-9.832766,-0.940186,5.905715,-9.846829,-0.919157,0.534445,-0.402264,-9.049975,-0.850834
5.899566,0.356076,-9.829085,-0.940584,5.905413,-9.843139,-0.919575,0.533933,-0.402016,-9.048850,-0.851312
5.899303,0.355851,-9.825407,-0.940983,5.905111,-9.839451,-0.919993,0.533419,-0.401769,-9.047722,-0.851792
5.899040,0.355623,-9.821731,-0.941381,5.904810,-9.835765,-0.920412,0.532904,-0.401521,-9.046593,-0.852271
5.898778,0.355394,-9.818058,-0.941779,5.904509,-9.832082,-0.920830,0.532387,-0.401274,-9.045462,-0.852751
5.898517,0.355162,-9.814386,-0.942176,5.904209,-9.828400,-0.921249,0.531869,-0.401026,-9.044328,-0.853232
5.898256,0.354928,-9.810716,-0.942574,5.903909,-9.824721,-0.921667,0.531349,-0.400778,-9.043193,-0.853713
5.897997,0.354693,-9.807049,-0.942972,5.903609,-9.821043,-0.922086,0.530828,-0.400531,-9.042056,-0.854195
5.897738,0.354455,-9.803384,-0.943369,5.903310,-9.817368,-0.922505,0.530306,-0.400283,-9.040917,-0.854677
5.897479,0.354216,-9.799721,-0.943767,5.903011,-9.813695,-0.922924,0.529782,-0.400035,-9.039775,-0.855160
5.897222,0.353974,-9.796061,-0.944164,5.902713,-9.810025,-0.923343,0.529257,-0.399787,-9.038632,-0.855643
5.896965,0.353731,-9.792402,-0.944561,5.902415,-9.806356,-0.923763,0.528731,-0.399539,-9.037487,-0.856127
5.896709,0.353486,-9.788746,-0.944958,5.902118,-9.802690,-0.924182,0.528204,-0.399291,-9.036340,-0.856611
5.896453,0.353239,-9.785093,-0.945354,5.901821,-9.799026,-0.924601,0.527675,-0.399043,-9.035191,-0.857095
5.896199,0.352991,-9.781441,-0.945751,5.901525,-9.795364,-0.925021,0.527145,-0.398795,-9.034041,-0.857581
5.895945,0.352740,-9.777792,-0.946148,5.901229,-9.791705,-0.925441,0.526614,-0.398547,-9.032888,-0.858066
5.895692,0.352488,-9.774146,-0.946544,5.900934,-9.788048,-0.925860,0.526082,-0.398298,-9.031733,-0.858552
5.895440,0.352234,-9.770502,-0.946940,5.900639,-9.784394,-0.926280,0.525549,-0.398050,-9.030576,-0.859039
5.895188,0.351979,-9.766860,-0.947337,5.900345,-9.780741,-0.926700,0.525015,-0.397802,-9.029418,-0.859526
5.894938,0.351721,-9.763220,-0.947733,5.900052,-9.777092,-0.927120,0.524480,-0.397553,-9.028257,-0.860013
5.894688,0.351463,-9.759584,-0.948129,5.899759,-9.773444,-0.927540,0.523944,-0.397305,-9.027094,-0.860501
5.894440,0.351202,-9.755949,-0.948524,5.899467,-9.769799,-0.927960,0.523406,-0.397057,-9.025930,-0.860990
5.894192,0.350940,-9.752317,-0.948920,5.899175,-9.766157,-0.928381,0.522868,-0.396808,-9.024763,-0.861479
5.893945,0.350676,-9.748688,-0.949316,5.898884,-9.762517,-0.928801,0.522329,-0.396560,-9.023595,-0.861968
5.893699,0.350411,-9.745061,-0.949711,5.898594,-9.758879,-0.929221,0.521789,-0.396311,-9.022425,-0.862458
5.893453,0.350145,-9.741437,-0.950106,5.898304,-9.755244,-0.929642,0.521248,-0.396062,-9.021253,-0.862949
5.893209,0.349877,-9.737815,-0.950502,5.898015,-9.751612,-0.930062,0.520706,-0.395814,-9.020078,-0.863439
5.892966,0.349607,-9.734196,-0.950897,5.897726,-9.747982,-0.930483,0.520163,-0.395565,-9.018902,-0.863931
5.892723,0.349336,-9.730580,-0.951292,5.897439,-9.744354,-0.930904,0.519619,-0.395316,-9.017724,-0.864422
5.892482,0.349063,-9.726966,-0.951687,5.897152,-9.740730,-0.931325,0.519075,-0.395068,-9.016544,-0.864915
5.892241,0.348789,-9.723355,-0.952081,5.896866,-9.737107,-0.931745,0.518530,-0.394819,-9.015362,-0.865407
5.892001,0.348514,-9.719746,-0.952476,5.896580,-9.733488,-0.932166,0.517984,-0.394570,-9.014178,-0.865900
5.891763,0.348238,-9.716141,-0.952870,5.896295,-9.729871,-0.932587,0.517437,-0.394321,-9.012993,-0.866394
5.891525,0.347960,-9.712537,-0.953265,5.896011,-9.726256,-0.933008,0.516889,-0.394072,-9.011805,-0.866888
5.891288,0.347680,-9.708937,-0.953659,5.895728,-9.722645,-0.933429,0.516341,-0.393823,-9.010615,-0.867382
5.891052,0.347400,-9.705339,-0.954053,5.895446,-9.719035,-0.933850,0.515792,-0.393574,-9.009424,-0.867877
5.890818,0.347118,-9.701744,-0.954447,5.895164,-9.715429,-0.934271,0.515242,-0.393325,-9.008231,-0.868373
5.890584,0.346835,-9.698152,-0.954841,5.894884,-9.711825,-0.934693,0.514692,-0.393076,-9.007035,-0.868869
5.890351,0.346551,-9.694563,-0.955235,5.894604,-9.708224,-0.935114,0.514141,-0.392827,-9.005838,-0.869365
5.890119,0.346265,-9.690976,-0.955629,5.894324,-9.704626,-0.935535,0.513590,-0.392578,-9.004639,-0.869862
5.889889,0.345979,-9.687392,-0.956023,5.894046,-9.701030,-0.935957,0.513038,-0.392329,-9.003438,-0.870359
5.889659,0.345691,-9.683811,-0.956416,5.893769,-9.697438,-0.936378,0.512485,-0.392080,-9.002235,-0.870856
5.889430,0.345402,-9.680233,-0.956810,5.893492,-9.693848,-0.936800,0.511932,-0.391831,-9.001030,-0.871354
5.889203,0.345112,-9.676657,-0.957203,5.893217,-9.690260,-0.937221,0.511378,-0.391582,-8.999823,-0.871853
5.888976,0.344821,-9.673085,-0.957597,5.892942,-9.686676,-0.937643,0.510824,-0.391333,-8.998614,-0.872352
5.888751,0.344529,-9.669515,-0.957990,5.892668,-9.683094,-0.938064,0.510269,-0.391084,-8.997403,-0.872851
5.888527,0.344236,-9.665949,-0.958383,5.892395,-9.679515,-0.938486,0.509714,-0.390835,-8.996191,-0.873351
5.888303,0.343941,-9.662385,-0.958776,5.892123,-9.675939,-0.938907,0.509158,-0.390585,-8.994976,-0.873851
5.888081,0.343646,-9.658824,-0.959169,5.891852,-9.672366,-0.939329,0.508602,-0.390336,-8.993760,-0.874352
5.887860,0.343350,-9.655266,-0.959562,5.891582,-9.668796,-0.939751,0.508045,-0.390087,-8.992542,-0.874853
5.887640,0.343052,-9.651711,-0.959955,5.891313,-9.665228,-0.940173,0.507488,-0.389838,-8.991322,-0.875354
5.887421,0.342754,-9.648159,-0.960347,5.891045,-9.661664,-0.940595,0.506931,-0.389589,-8.990100,-0.875856
5.887204,0.342455,-9.644610,-0.960740,5.890778,-9.658102,-0.941016,0.506373,-0.389339,-8.988876,-0.876359
5.886987,0.342155,-9.641063,-0.961132,5.890512,-9.654543,-0.941438,0.505815,-0.389090,-8.987650,-0.876861
5.886772,0.341854,-9.637520,-0.961525,5.890246,-9.650987,-0.941860,0.505256,-0.388841,-8.986422,-0.877365
5.886558,0.341552,-9.633980,-0.961917,5.889982,-9.647434,-0.942282,0.504697,-0.388592,-8.985193,-0.877868
5.886344,0.341249,-9.630443,-0.962310,5.889719,-9.643884,-0.942704,0.504138,-0.388342,-8.983961,-0.878372
5.886133,0.340946,-9.626909,-0.962702,5.889457,-9.640337,-0.943126,0.503579,-0.388093,-8.982728,-0.878877
5.885922,0.340642,-9.623378,-0.963094,5.889196,-9.636793,-0.943548,0.503019,-0.387844,-8.981492,-0.879381
5.885712,0.340336,-9.619850,-0.963486,5.888937,-9.633252,-0.943970,0.502459,-0.387595,-8.980255,-0.879887
5.885504,0.340030,-9.616325,-0.963878,5.888678,-9.629714,-0.944393,0.501899,-0.387345,-8.979016,-0.880392
5.885297,0.339724,-9.612803,-0.964270,5.888420,-9.626179,-0.944815,0.501339,-0.387096,-8.977775,-0.880898
5.885091,0.339416,-9.609284,-0.964662,5.888164,-9.622647,-0.945237,0.500778,-0.386847,-8.976533,-0.881405
5.884886,0.339108,-9.605768,-0.965054,5.887908,-9.619117,-0.945659,0.500217,-0.386598,-8.975288,-0.881912
5.884682,0.338799,-9.602255,-0.965445,5.887654,-9.615591,-0.946081,0.499656,-0.386348,-8.974041,-0.882419
5.884480,0.338489,-9.598746,-0.965837,5.887401,-9.612068,-0.946504,0.499095,-0.386099,-8.972793,-0.882927
5.884279,0.338179,-9.595239,-0.966229,5.887149,-9.608548,-0.946926,0.498534,-0.385850,-8.971543,-0.883435
5.884079,0.337868,-9.591736,-0.966620,5.886898,-9.605031,-0.947348,0.497972,-0.385601,-8.970291,-0.883943
5.883881,0.337556,-9.588236,-0.967012,5.886648,-9.601517,-0.947771,0.497411,-0.385352,-8.969037,-0.884452
5.883683,0.337244,-9.584739,-0.967403,5.886400,-9.598006,-0.948193,0.496849,-0.385102,-8.967781,-0.884961
5.883487,0.336931,-9.581245,-0.967795,5.886152,-9.594498,-0.948616,0.496288,-0.384853,-8.966523,-0.885471
5.883292,0.336618,-9.577755,-0.968186,5.885906,-9.590994,-0.949038,0.495726,-0.384604,-8.965263,-0.885981
5.883099,0.336304,-9.574267,-0.968578,5.885661,-9.587492,-0.949461,0.495164,-0.384355,-8.964002,-0.886491
5.882906,0.335989,-9.570783,-0.968969,5.885418,-9.583993,-0.949883,0.494602,-0.384106,-8.962739,-0.887002
5.882715,0.335674,-9.567302,-0.969360,5.885175,-9.580498,-0.950306,0.494040,-0.383857,-8.961474,-0.887513
5.882526,0.335358,-9.563824,-0.969751,5.884934,-9.577006,-0.950728,0.493478,-0.383607,-8.960207,-0.888025
5.882337,0.335042,-9.560349,-0.970143,5.884694,-9.573517,-0.951151,0.492916,-0.383358,-8.958938,-0.888537
5.882150,0.334725,-9.556877,-0.970534,5.884455,-9.570031,-0.951574,0.492354,-0.383109,-8.957667,-0.889049
5.881964,0.334408,-9.553409,-0.970925,5.884218,-9.566548,-0.951996,0.491792,-0.382860,-8.956395,-0.889562
