psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
4.001502,0.058277,-9.864731,0.346318,4.001800,-9.860159,0.344030,0.059389,-2.279875,-9.855965,0.338229
4.002158,0.058278,-9.865122,0.345885,4.002456,-9.860550,0.343586,0.059390,-2.279215,-9.856341,0.337790
4.002815,0.058279,-9.865513,0.345453,4.003114,-9.860942,0.343142,0.059391,-2.278553,-9.856717,0.337351
4.003473,0.058280,-9.865904,0.345020,4.003772,-9.861333,0.342697,0.059392,-2.277891,-9.857092,0.336911
4.004132,0.058281,-9.866294,0.344587,4.004432,-9.861725,0.342252,0.059393,-2.277227,-9.857468,0.336472
4.004792,0.058281,-9.866684,0.344154,4.005093,-9.862116,0.341807,0.059394,-2.276563,-9.857843,0.336032
4.005453,0.058282,-9.867074,0.343720,4.005754,-9.862506,0.341361,0.059395,-2.275897,-9.858218,0.335592
4.006115,0.058283,-9.867464,0.343287,4.006417,-9.862897,0.340916,0.059396,-2.275230,-9.858592,0.335151
4.006778,0.058284,-9.867853,0.342853,4.007081,-9.863287,0.340470,0.059397,-2.274562,-9.858966,0.334711
4.007442,0.058285,-9.868242,0.342418,4.007745,-9.863677,0.340023,0.059398,-2.273894,-9.859340,0.334270
4.008107,0.058285,-9.868631,0.341984,4.008411,-9.864067,0.339577,0.059399,-2.273224,-9.859714,0.333829
4.008773,0.058286,-9.869020,0.341549,4.009078,-9.864456,0.339130,0.059400,-2.272553,-9.860087,0.333387
4.009440,0.058287,-9.869408,0.341114,4.009746,-9.864846,0.338683,0.059401,-2.271881,-9.860460,0.332946
4.010109,0.058288,-9.869796,0.340679,4.010415,-9.865235,0.338235,0.059402,-2.271208,-9.860833,0.332504
4.010778,0.058289,-9.870184,0.340243,4.011085,-9.865624,0.337787,0.059403,-2.270534,-9.861205,0.332062
4.011449,0.058290,-9.870571,0.339808,4.011756,-9.866012,0.337339,0.059403,-2.269858,-9.861577,0.331620
4.012120,0.058290,-9.870958,0.339372,4.012428,-9.866401,0.336891,0.059404,-2.269182,-9.861949,0.331177
4.012793,0.058291,-9.871345,0.338936,4.013102,-9.866789,0.336443,0.059405,-2.268505,-9.862321,0.330734
4.013466,0.058292,-9.871732,0.338499,4.013776,-9.867177,0.335994,0.059406,-2.267826,-9.862692,0.330291
4.014141,0.058293,-9.872118,0.338062,4.014451,-9.867564,0.335545,0.059407,-2.267147,-9.863063,0.329848
4.014817,0.058294,-9.872504,0.337625,4.015128,-9.867952,0.335095,0.059408,-2.266466,-9.863433,0.329404
4.015493,0.058295,-9.872890,0.337188,4.015805,-9.868339,0.334646,0.059409,-2.265784,-9.863804,0.328961
4.016171,0.058295,-9.873276,0.336751,4.016484,-9.868726,0.334196,0.059410,-2.265102,-9.864174,0.328516
4.016850,0.058296,-9.873661,0.336313,4.017163,-9.869112,0.333745,0.059411,-2.264418,-9.864543,0.328072
4.017530,0.058297,-9.874046,0.335875,4.017844,-9.869499,0.333295,0.059412,-2.263733,-9.864913,0.327628
4.018211,0.058298,-9.874431,0.335437,4.018526,-9.869885,0.332844,0.059413,-2.263047,-9.865282,0.327183
4.018893,0.058299,-9.874816,0.334998,4.019208,-9.870271,0.332393,0.059414,-2.262360,-9.865651,0.326738
4.019577,0.058300,-9.875200,0.334560,4.019892,-9.870656,0.331941,0.059415,-2.261672,-9.866019,0.326292
4.020261,0.058301,-9.875584,0.334121,4.020577,-9.871042,0.331490,0.059416,-2.260982,-9.866387,0.325847
4.020946,0.058301,-9.875967,0.333681,4.021263,-9.871427,0.331038,0.059417,-2.260292,-9.866755,0.325401
4.021633,0.058302,-9.876351,0.333242,4.021951,-9.871812,0.330586,0.059418,-2.259600,-9.867123,0.324955
4.022320,0.058303,-9.876734,0.332802,4.022639,-9.872197,0.330133,0.059419,-2.258908,-9.867490,0.324509
4.023009,0.058304,-9.877117,0.332362,4.023328,-9.872581,0.329680,0.059420,-2.258214,-9.867857,0.324062
4.023699,0.058305,-9.877499,0.331922,4.024019,-9.872966,0.329227,0.059422,-2.257519,-9.868223,0.323615
4.024390,0.058306,-9.877882,0.331482,4.024710,-9.873349,0.328774,0.059423,-2.256823,-9.868589,0.323168
4.025081,0.058307,-9.878264,0.331041,4.025403,-9.873733,0.328320,0.059424,-2.256126,-9.868955,0.322721
4.025774,0.058308,-9.878646,0.330600,4.026096,-9.874117,0.327866,0.059425,-2.255428,-9.869321,0.322273
4.026469,0.058308,-9.879027,0.330159,4.026791,-9.874500,0.327412,0.059426,-2.254729,-9.869686,0.321825
4.027164,0.058309,-9.879408,0.329717,4.027487,-9.874883,0.326957,0.059427,-2.254029,-9.870051,0.321377
4.027860,0.058310,-9.879789,0.329275,4.028184,-9.875266,0.326503,0.059428,-2.253327,-9.870416,0.320929
4.028558,0.058311,-9.880170,0.328833,4.028882,-9.875648,0.326047,0.059429,-2.252625,-9.870780,0.320480
4.029256,0.058312,-9.880550,0.328391,4.029581,-9.876030,0.325592,0.059430,-2.251921,-9.871144,0.320032
4.029956,0.058313,-9.880930,0.327949,4.030282,-9.876412,0.325136,0.059431,-2.251216,-9.871508,0.319583
4.030656,0.058314,-9.881310,0.327506,4.030983,-9.876794,0.324680,0.059432,-2.250510,-9.871872,0.319133
4.031358,0.058315,-9.881690,0.327063,4.031686,-9.877176,0.324224,0.059433,-2.249803,-9.872235,0.318684
4.032061,0.058316,-9.882069,0.326620,4.032389,-9.877557,0.323768,0.059434,-2.249095,-9.872598,0.318234
4.032765,0.058317,-9.882448,0.326176,4.033094,-9.877938,0.323311,0.059435,-2.248386,-9.872960,0.317784
4.033470,0.058318,-9.882827,0.325732,4.033800,-9.878318,0.322854,0.059436,-2.247675,-9.873322,0.317333
4.034177,0.058318,-9.883205,0.325288,4.034507,-9.878699,0.322396,0.059437,-2.246963,-9.873684,0.316883
4.034884,0.058319,-9.883583,0.324844,4.035215,-9.879079,0.321939,0.059439,-2.246251,-9.874045,0.316432
4.035593,0.058320,-9.883961,0.324400,4.035924,-9.879459,0.321481,0.059440,-2.245537,-9.874407,0.315981
4.036302,0.058321,-9.884339,0.323955,4.036635,-9.879839,0.321022,0.059441,-2.244822,-9.874767,0.315529
4.037013,0.058322,-9.884716,0.323510,4.037346,-9.880218,0.320564,0.059442,-2.244106,-9.875128,0.315078
4.037725,0.058323,-9.885093,0.323064,4.038059,-9.880598,0.320105,0.059443,-2.243388,-9.875488,0.314626
4.038438,0.058324,-9.885470,0.322619,4.038773,-9.880976,0.319646,0.059444,-2.242670,-9.875848,0.314174
4.039152,0.058325,-9.885846,0.322173,4.039487,-9.881355,0.319186,0.059445,-2.241950,-9.876207,0.313721
4.039868,0.058326,-9.886222,0.321727,4.040204,-9.881734,0.318726,0.059446,-2.241229,-9.876567,0.313269
4.040584,0.058327,-9.886598,0.321281,4.040921,-9.882112,0.318266,0.059447,-2.240508,-9.876926,0.312816
4.041302,0.058328,-9.886973,0.320834,4.041639,-9.882490,0.317806,0.059449,-2.239784,-9.877284,0.312363
4.042020,0.058329,-9.887349,0.320387,4.042358,-9.882867,0.317345,0.059450,-2.239060,-9.877642,0.311909
4.042740,0.058330,-9.887724,0.319940,4.043079,-9.883245,0.316885,0.059451,-2.238335,-9.878000,0.311455
4.043461,0.058331,-9.888098,0.319493,4.043801,-9.883622,0.316423,0.059452,-2.237608,-9.878358,0.311002
4.044183,0.058332,-9.888473,0.319045,4.044524,-9.883999,0.315962,0.059453,-2.236881,-9.878715,0.310547
4.044907,0.058333,-9.888847,0.318597,4.045248,-9.884375,0.315500,0.059454,-2.236152,-9.879072,0.310093
4.045631,0.058334,-9.889220,0.318149,4.045973,-9.884752,0.315038,0.059455,-2.235422,-9.879428,0.309638
4.046357,0.058335,-9.889594,0.317701,4.046699,-9.885128,0.314576,0.059457,-2.234690,-9.879785,0.309183
4.047084,0.058336,-9.889967,0.317252,4.047427,-9.885504,0.314113,0.059458,-2.233958,-9.880140,0.308728
4.047812,0.058337,-9.890340,0.316803,4.048155,-9.885879,0.313650,0.059459,-2.233224,-9.880496,0.308273
4.048541,0.058337,-9.890713,0.316354,4.048885,-9.886255,0.313187,0.059460,-2.232490,-9.880851,0.307817
4.049271,0.058338,-9.891085,0.315904,4.049616,-9.886630,0.312723,0.059461,-2.231754,-9.881206,0.307361
4.050002,0.058339,-9.891457,0.315455,4.050348,-9.887005,0.312259,0.059463,-2.231017,-9.881561,0.306905
4.050735,0.058340,-9.891829,0.315005,4.051082,-9.887379,0.311795,0.059464,-2.230278,-9.881915,0.306448
4.051469,0.058341,-9.892200,0.314555,4.051816,-9.887753,0.311331,0.059465,-2.229539,-9.882269,0.305991
4.052204,0.058342,-9.892571,0.314104,4.052552,-9.888127,0.310866,0.059466,-2.228798,-9.882622,0.305534
4.052940,0.058343,-9.892942,0.313653,4.053289,-9.888501,0.310401,0.059467,-2.228056,-9.882975,0.305077
4.053677,0.058344,-9.893312,0.313202,4.054027,-9.888875,0.309935,0.059468,-2.227313,-9.883328,0.304620
4.054415,0.058345,-9.893683,0.312751,4.054766,-9.889248,0.309470,0.059470,-2.226569,-9.883681,0.304162
4.055155,0.058346,-9.894052,0.312299,4.055506,-9.889621,0.309004,0.059471,-2.225824,-9.884033,0.303704
4.055896,0.058347,-9.894422,0.311848,4.056248,-9.889994,0.308537,0.059472,-2.225077,-9.884384,0.303245
4.056638,0.058348,-9.894791,0.311396,4.056990,-9.890366,0.308071,0.059473,-2.224329,-9.884736,0.302787
4.057381,0.058350,-9.895160,0.310943,4.057734,-9.890738,0.307604,0.059475,-2.223580,-9.885087,0.302328
4.058125,0.058351,-9.895529,0.310491,4.058479,-9.891110,0.307137,0.059476,-2.222830,-9.885438,0.301869
4.058871,0.058352,-9.895897,0.310038,4.059226,-9.891482,0.306670,0.059477,-2.222078,-9.885788,0.301410
4.059618,0.058353,-9.896265,0.309585,4.059973,-9.891853,0.306202,0.059478,-2.221326,-9.886138,0.300950
4.060365,0.058354,-9.896633,0.309131,4.060722,-9.892224,0.305734,0.059479,-2.220572,-9.886488,0.300490
4.061115,0.058355,-9.897001,0.308678,4.061472,-9.892595,0.305265,0.059481,-2.219817,-9.886837,0.300030
4.061865,0.058356,-9.897368,0.308224,4.062223,-9.892965,0.304797,0.059482,-2.219061,-9.887186,0.299570
4.062616,0.058357,-9.897735,0.307770,4.062975,-9.893336,0.304328,0.059483,-2.218303,-9.887535,0.299109
4.063369,0.058358,-9.898101,0.307315,4.063728,-9.893706,0.303859,0.059485,-2.217544,-9.887883,0.298648
4.064123,0.058359,-9.898467,0.306861,4.064483,-9.894075,0.303389,0.059486,-2.216784,-9.888231,0.298187
4.064878,0.058360,-9.898833,0.306406,4.065239,-9.894445,0.302919,0.059487,-2.216023,-9.888579,0.297725
4.065634,0.058361,-9.899199,0.305950,4.065996,-9.894814,0.302449,0.059488,-2.215261,-9.888926,0.297264
4.066392,0.058362,-9.899564,0.305495,4.066754,-9.895183,0.301979,0.059490,-2.214497,-9.889273,0.296802
4.067150,0.058363,-9.899929,0.305039,4.067514,-9.895552,0.301508,0.059491,-2.213732,-9.889619,0.296340
4.067910,0.058364,-9.900294,0.304583,4.068274,-9.895920,0.301037,0.059492,-2.212966,-9.889966,0.295877
4.068672,0.058365,-9.900658,0.304127,4.069036,-9.896288,0.300565,0.059493,-2.212199,-9.890311,0.295414
4.069434,0.058366,-9.901022,0.303670,4.069799,-9.896656,0.300094,0.059495,-2.211431,-9.890657,0.294951
4.070197,0.058367,-9.901386,0.303213,4.070564,-9.897023,0.299622,0.059496,-2.210661,-9.891002,0.294488
4.070962,0.058368,-9.901749,0.302756,4.071329,-9.897391,0.299149,0.059497,-2.209890,-9.891347,0.294025
4.071728,0.058370,-9.902112,0.302299,4.072096,-9.897758,0.298677,0.059499,-2.209118,-9.891691,0.293561
4.072495,0.058371,-9.902475,0.301841,4.072864,-9.898124,0.298204,0.059500,-2.208344,-9.892035,0.293097
4.073264,0.058372,-9.902838,0.301383,4.073633,-9.898491,0.297731,0.059501,-2.207569,-9.892379,0.292632
4.074034,0.058373,-9.903200,0.300925,4.074404,-9.898857,0.297257,0.059503,-2.206793,-9.892722,0.292168
4.074805,0.058374,-9.903561,0.300467,4.075175,-9.899223,0.296784,0.059504,-2.206016,-9.893065,0.291703
4.075577,0.058375,-9.903923,0.300008,4.075948,-9.899588,0.296309,0.059505,-2.205238,-9.893408,0.291238
4.076350,0.058376,-9.904284,0.299549,4.076722,-9.899954,0.295835,0.059507,-2.204458,-9.893750,0.290773
4.077125,0.058377,-9.904645,0.299090,4.077498,-9.900319,0.295360,0.059508,-2.203677,-9.894092,0.290307
4.077901,0.058378,-9.905005,0.298630,4.078274,-9.900684,0.294885,0.059509,-2.202895,-9.894433,0.289841
4.078678,0.058379,-9.905366,0.298171,4.079052,-9.901048,0.294410,0.059511,-2.202111,-9.894774,0.289375
4.079456,0.058381,-9.905726,0.297711,4.079831,-9.901412,0.293934,0.059512,-2.201326,-9.895115,0.288908
4.080235,0.058382,-9.906085,0.297250,4.080612,-9.901776,0.293458,0.059513,-2.200540,-9.895455,0.288442
4.081016,0.058383,-9.906444,0.296790,4.081393,-9.902140,0.292982,0.059515,-2.199753,-9.895795,0.287975
4.081798,0.058384,-9.906803,0.296329,4.082176,-9.902503,0.292506,0.059516,-2.198965,-9.896135,0.287508
4.082582,0.058385,-9.907162,0.295868,4.082960,-9.902866,0.292029,0.059518,-2.198175,-9.896474,0.287040
4.083366,0.058386,-9.907520,0.295406,4.083745,-9.903229,0.291552,0.059519,-2.197384,-9.896813,0.286572
4.084152,0.058387,-9.907878,0.294945,4.084532,-9.903592,0.291074,0.059520,-2.196591,-9.897151,0.286104
4.084939,0.058389,-9.908235,0.294483,4.085320,-9.903954,0.290596,0.059522,-2.195798,-9.897490,0.285636
4.085727,0.058390,-9.908593,0.294021,4.086109,-9.904316,0.290118,0.059523,-2.195003,-9.897827,0.285168
4.086517,0.058391,-9.908950,0.293558,4.086899,-9.904677,0.289640,0.059525,-2.194206,-9.898165,0.284699
4.087308,0.058392,-9.909306,0.293095,4.087691,-9.905039,0.289161,0.059526,-2.193409,-9.898502,0.284230
4.088100,0.058393,-9.909663,0.292632,4.088484,-9.905400,0.288682,0.059527,-2.192610,-9.898838,0.283760
4.088893,0.058394,-9.910018,0.292169,4.089278,-9.905761,0.288203,0.059529,-2.191810,-9.899175,0.283291
4.089688,0.058396,-9.910374,0.291706,4.090073,-9.906121,0.287723,0.059530,-2.191009,-9.899510,0.282821
4.090484,0.058397,-9.910729,0.291242,4.090870,-9.906481,0.287243,0.059532,-2.190206,-9.899846,0.282351
4.091281,0.058398,-9.911084,0.290778,4.091668,-9.906841,0.286763,0.059533,-2.189402,-9.900181,0.281881
4.092080,0.058399,-9.911439,0.290313,4.092467,-9.907201,0.286282,0.059534,-2.188597,-9.900516,0.281410
4.092879,0.058400,-9.911793,0.289849,4.093268,-9.907560,0.285802,0.059536,-2.187791,-9.900850,0.280939
4.093680,0.058401,-9.912147,0.289384,4.094070,-9.907919,0.285320,0.059537,-2.186983,-9.901184,0.280468
4.094483,0.058403,-9.912501,0.288918,4.094873,-9.908278,0.284839,0.059539,-2.186174,-9.901518,0.279996
4.095286,0.058404,-9.912854,0.288453,4.095677,-9.908637,0.284357,0.059540,-2.185363,-9.901851,0.279525
4.096091,0.058405,-9.913207,0.287987,4.096483,-9.908995,0.283875,0.059542,-2.184552,-9.902184,0.279053
4.096897,0.058406,-9.913559,0.287521,4.097290,-9.909353,0.283393,0.059543,-2.183738,-9.902516,0.278580
4.097705,0.058407,-9.913911,0.287055,4.098098,-9.909710,0.282910,0.059545,-2.182924,-9.902848,0.278108
4.098513,0.058409,-9.914263,0.286588,4.098907,-9.910068,0.282427,0.059546,-2.182109,-9.903180,0.277635
4.099323,0.058410,-9.914615,0.286122,4.099718,-9.910425,0.281943,0.059548,-2.181292,-9.903511,0.277162
4.100134,0.058411,-9.914966,0.285654,4.100530,-9.910781,0.281460,0.059549,-2.180473,-9.903842,0.276689
4.100947,0.058412,-9.915317,0.285187,4.101343,-9.911138,0.280976,0.059551,-2.179654,-9.904172,0.276215
4.101761,0.058414,-9.915667,0.284719,4.102158,-9.911494,0.280491,0.059552,-2.178833,-9.904502,0.275741
4.102576,0.058415,-9.916018,0.284252,4.102974,-9.911850,0.280007,0.059554,-2.178011,-9.904832,0.275267
4.103393,0.058416,-9.916367,0.283783,4.103791,-9.912205,0.279522,0.059555,-2.177187,-9.905161,0.274793
4.104210,0.058417,-9.916717,0.283315,4.104610,-9.912561,0.279037,0.059557,-2.176362,-9.905490,0.274318
4.105029,0.058418,-9.917066,0.282846,4.105430,-9.912916,0.278551,0.059558,-2.175536,-9.905819,0.273843
4.105850,0.058420,-9.917415,0.282377,4.106251,-9.913270,0.278065,0.059560,-2.174708,-9.906147,0.273368
4.106672,0.058421,-9.917763,0.281908,4.107073,-9.913625,0.277579,0.059561,-2.173880,-9.906475,0.272893
4.107495,0.058422,-9.918111,0.281438,4.107897,-9.913979,0.277092,0.059563,-2.173049,-9.906802,0.272417
4.108319,0.058424,-9.918459,0.280968,4.108722,-9.914332,0.276606,0.059564,-2.172218,-9.907129,0.271941
4.109144,0.058425,-9.918806,0.280498,4.109549,-9.914686,0.276118,0.059566,-2.171385,-9.907455,0.271465
4.109971,0.058426,-9.919153,0.280028,4.110377,-9.915039,0.275631,0.059568,-2.170551,-9.907781,0.270988
4.110800,0.058427,-9.919500,0.279557,4.111206,-9.915392,0.275143,0.059569,-2.169715,-9.908107,0.270512
4.111629,0.058429,-9.919846,0.279086,4.112036,-9.915744,0.274655,0.059571,-2.168879,-9.908432,0.270035
4.112460,0.058430,-9.920192,0.278615,4.112868,-9.916097,0.274167,0.059572,-2.168040,-9.908757,0.269557
4.113292,0.058431,-9.920538,0.278143,4.113701,-9.916449,0.273678,0.059574,-2.167201,-9.909082,0.269080
4.114126,0.058432,-9.920883,0.277671,4.114535,-9.916800,0.273189,0.059575,-2.166360,-9.909406,0.268602
4.114961,0.058434,-9.921228,0.277199,4.115371,-9.917152,0.272700,0.059577,-2.165518,-9.909730,0.268124
4.115797,0.058435,-9.921573,0.276727,4.116208,-9.917503,0.272210,0.059579,-2.164674,-9.910053,0.267645
4.116635,0.058436,-9.921917,0.276254,4.117046,-9.917853,0.271720,0.059580,-2.163829,-9.910376,0.267167
4.117473,0.058438,-9.922261,0.275781,4.117886,-9.918204,0.271230,0.059582,-2.162983,-9.910698,0.266688
4.118314,0.058439,-9.922604,0.275308,4.118727,-9.918554,0.270739,0.059583,-2.162135,-9.911020,0.266209
4.119155,0.058440,-9.922947,0.274835,4.119569,-9.918904,0.270248,0.059585,-2.161286,-9.911342,0.265729
4.119998,0.058442,-9.923290,0.274361,4.120413,-9.919253,0.269757,0.059587,-2.160436,-9.911663,0.265249
4.120842,0.058443,-9.923632,0.273887,4.121258,-9.919602,0.269265,0.059588,-2.159584,-9.911984,0.264769
4.121688,0.058444,-9.923974,0.273413,4.122104,-9.919951,0.268773,0.059590,-2.158731,-9.912305,0.264289
4.122535,0.058446,-9.924316,0.272938,4.122952,-9.920300,0.268281,0.059592,-2.157876,-9.912625,0.263809
4.123383,0.058447,-9.924657,0.272463,4.123801,-9.920648,0.267789,0.059593,-2.157020,-9.912944,0.263328
4.124233,0.058448,-9.924998,0.271988,4.124651,-9.920996,0.267296,0.059595,-2.156163,-9.913263,0.262847
4.125083,0.058450,-9.925339,0.271513,4.125503,-9.921344,0.266803,0.059597,-2.155305,-9.913582,0.262365
4.125936,0.058451,-9.925679,0.271037,4.126356,-9.921691,0.266309,0.059598,-2.154445,-9.913901,0.261884
4.126789,0.058452,-9.926019,0.270561,4.127211,-9.922038,0.265815,0.059600,-2.153583,-9.914218,0.261402
4.127644,0.058454,-9.926358,0.270085,4.128066,-9.922385,0.265321,0.059602,-2.152721,-9.914536,0.260920
4.128501,0.058455,-9.926697,0.269608,4.128924,-9.922731,0.264827,0.059603,-2.151856,-9.914853,0.260437
4.129358,0.058456,-9.927036,0.269131,4.129782,-9.923077,0.264332,0.059605,-2.150991,-9.915170,0.259955
4.130218,0.058458,-9.927374,0.268654,4.130642,-9.923423,0.263837,0.059607,-2.150124,-9.915486,0.259472
4.131078,0.058459,-9.927712,0.268177,4.131503,-9.923769,0.263342,0.059608,-2.149256,-9.915802,0.258988
4.131940,0.058461,-9.928050,0.267699,4.132366,-9.924114,0.262846,0.059610,-2.148386,-9.916117,0.258505
4.132803,0.058462,-9.928387,0.267221,4.133230,-9.924459,0.262350,0.059612,-2.147515,-9.916432,0.258021
4.133668,0.058463,-9.928724,0.266743,4.134095,-9.924803,0.261853,0.059614,-2.146643,-9.916747,0.257537
4.134533,0.058465,-9.929061,0.266264,4.134962,-9.925147,0.261357,0.059615,-2.145769,-9.917061,0.257053
4.135401,0.058466,-9.929397,0.265785,4.135830,-9.925491,0.260860,0.059617,-2.144894,-9.917375,0.256568
4.136269,0.058468,-9.929732,0.265306,4.136699,-9.925835,0.260362,0.059619,-2.144017,-9.917688,0.256083
4.137139,0.058469,-9.930068,0.264827,4.137570,-9.926178,0.259865,0.059620,-2.143139,-9.918001,0.255598
4.138011,0.058470,-9.930403,0.264347,4.138442,-9.926521,0.259367,0.059622,-2.142260,-9.918313,0.255113
4.138884,0.058472,-9.930737,0.263867,4.139316,-9.926864,0.258869,0.059624,-2.141379,-9.918625,0.254627
4.139758,0.058473,-9.931071,0.263387,4.140191,-9.927206,0.258370,0.059626,-2.140497,-9.918937,0.254141
4.140633,0.058475,-9.931405,0.262907,4.141067,-9.927548,0.257871,0.059628,-2.139613,-9.919248,0.253655
4.141510,0.058476,-9.931739,0.262426,4.141945,-9.927890,0.257372,0.059629,-2.138728,-9.919559,0.253169
4.142388,0.058477,-9.932072,0.261945,4.142824,-9.928231,0.256872,0.059631,-2.137841,-9.919869,0.252682
4.143268,0.058479,-9.932405,0.261463,4.143705,-9.928572,0.256372,0.059633,-2.136954,-9.920179,0.252195
4.144149,0.058480,-9.932737,0.260982,4.144587,-9.928913,0.255872,0.059635,-2.136064,-9.920488,0.251708
4.145032,0.058482,-9.933069,0.260500,4.145470,-9.929253,0.255371,0.059637,-2.135174,-9.920797,0.251220
4.145916,0.058483,-9.933400,0.260017,4.146354,-9.929593,0.254871,0.059638,-2.134281,-9.921105,0.250732
4.146801,0.058485,-9.933731,0.259535,4.147241,-9.929933,0.254369,0.059640,-2.133388,-9.921414,0.250244
4.147687,0.058486,-9.934062,0.259052,4.148128,-9.930272,0.253868,0.059642,-2.132493,-9.921721,0.249756
4.148576,0.058488,-9.934393,0.258569,4.149017,-9.930611,0.253366,0.059644,-2.131597,-9.922028,0.249267
4.149465,0.058489,-9.934723,0.258086,4.149907,-9.930950,0.252864,0.059646,-2.130699,-9.922335,0.248778
4.150356,0.058491,-9.935052,0.257602,4.150799,-9.931289,0.252361,0.059647,-2.129800,-9.922641,0.248289
4.151248,0.058492,-9.935381,0.257118,4.151692,-9.931627,0.251859,0.059649,-2.128899,-9.922947,0.247800
4.152142,0.058494,-9.935710,0.256634,4.152586,-9.931965,0.251355,0.059651,-2.127997,-9.923253,0.247310
4.153037,0.058495,-9.936039,0.256149,4.153482,-9.932302,0.250852,0.059653,-2.127093,-9.923558,0.246820
4.153933,0.058497,-9.936367,0.255665,4.154379,-9.932639,0.250348,0.059655,-2.126188,-9.923862,0.246330
4.154831,0.058498,-9.936694,0.255180,4.155278,-9.932976,0.249844,0.059657,-2.125282,-9.924166,0.245839
4.155730,0.058500,-9.937021,0.254694,4.156178,-9.933312,0.249340,0.059659,-2.124374,-9.924470,0.245348
4.156631,0.058501,-9.937348,0.254209,4.157080,-9.933648,0.248835,0.059661,-2.123465,-9.924773,0.244857
4.157533,0.058503,-9.937675,0.253723,4.157983,-9.933984,0.248330,0.059662,-2.122554,-9.925076,0.244366
4.158437,0.058504,-9.938001,0.253236,4.158887,-9.934320,0.247824,0.059664,-2.121642,-9.925378,0.243874
4.159342,0.058506,-9.938326,0.252750,4.159793,-9.934655,0.247319,0.059666,-2.120729,-9.925680,0.243382
4.160248,0.058507,-9.938652,0.252263,4.160700,-9.934990,0.246813,0.059668,-2.119814,-9.925981,0.242890
4.161156,0.058509,-9.938976,0.251776,4.161609,-9.935324,0.246306,0.059670,-2.118897,-9.926282,0.242398
4.162065,0.058510,-9.939301,0.251289,4.162519,-9.935658,0.245800,0.059672,-2.117979,-9.926583,0.241905
4.162976,0.058512,-9.939625,0.250801,4.163430,-9.935992,0.245293,0.059674,-2.117060,-9.926883,0.241412
4.163888,0.058513,-9.939949,0.250313,4.164343,-9.936326,0.244785,0.059676,-2.116139,-9.927182,0.240919
4.164801,0.058515,-9.940272,0.249825,4.165257,-9.936659,0.244278,0.059678,-2.115217,-9.927481,0.240426
4.165716,0.058516,-9.940595,0.249336,4.166173,-9.936991,0.243770,0.059680,-2.114293,-9.927780,0.239932
4.166633,0.058518,-9.940917,0.248847,4.167090,-9.937324,0.243261,0.059682,-2.113368,-9.928078,0.239438
4.167550,0.058520,-9.941239,0.248358,4.168009,-9.937656,0.242753,0.059684,-2.112441,-9.928376,0.238943
4.168469,0.058521,-9.941561,0.247869,4.168929,-9.937988,0.242244,0.059686,-2.111513,-9.928673,0.238449
4.169390,0.058523,-9.941882,0.247379,4.169850,-9.938319,0.241734,0.059688,-2.110584,-9.928970,0.237954
4.170312,0.058524,-9.942203,0.246889,4.170773,-9.938650,0.241225,0.059690,-2.109653,-9.929266,0.237459
4.171236,0.058526,-9.942523,0.246399,4.171697,-9.938981,0.240715,0.059692,-2.108720,-9.929562,0.236963
4.172161,0.058528,-9.942843,0.245909,4.172623,-9.939312,0.240204,0.059694,-2.107786,-9.929858,0.236468
4.173087,0.058529,-9.943163,0.245418,4.173550,-9.939642,0.239694,0.059696,-2.106851,-9.930153,0.235972
4.174015,0.058531,-9.943482,0.244927,4.174479,-9.939971,0.239183,0.059698,-2.105914,-9.930447,0.235476
4.174944,0.058532,-9.943800,0.244435,4.175409,-9.940301,0.238672,0.059700,-2.104976,-9.930741,0.234979
4.175875,0.058534,-9.944119,0.243943,4.176340,-9.940630,0.238160,0.059702,-2.104036,-9.931035,0.234482
4.176807,0.058536,-9.944437,0.243451,4.177273,-9.940959,0.237648,0.059704,-2.103095,-9.931328,0.233985
4.177741,0.058537,-9.944754,0.242959,4.178208,-9.941287,0.237136,0.059706,-2.102152,-9.931620,0.233488
4.178676,0.058539,-9.945071,0.242467,4.179144,-9.941615,0.236623,0.059708,-2.101208,-9.931912,0.232991
4.179612,0.058540,-9.945388,0.241974,4.180081,-9.941943,0.236110,0.059710,-2.100262,-9.932204,0.232493
4.180550,0.058542,-9.945704,0.241481,4.181020,-9.942270,0.235597,0.059712,-2.099315,-9.932495,0.231995
4.181490,0.058544,-9.946020,0.240987,4.181960,-9.942597,0.235084,0.059714,-2.098366,-9.932786,0.231496
4.182431,0.058545,-9.946335,0.240493,4.182902,-9.942924,0.234570,0.059716,-2.097416,-9.933076,0.230998
4.183373,0.058547,-9.946650,0.239999,4.183845,-9.943250,0.234055,0.059718,-2.096464,-9.933366,0.230499
4.184317,0.058549,-9.946965,0.239505,4.184789,-9.943576,0.233541,0.059721,-2.095511,-9.933655,0.230000
4.185262,0.058550,-9.947279,0.239010,4.185735,-9.943901,0.233026,0.059723,-2.094556,-9.933944,0.229500
4.186209,0.058552,-9.947593,0.238516,4.186683,-9.944227,0.232511,0.059725,-2.093600,-9.934232,0.229000
4.187157,0.058554,-9.947906,0.238020,4.187632,-9.944551,0.231995,0.059727,-2.092643,-9.934520,0.228500
4.188106,0.058555,-9.948219,0.237525,4.188582,-9.944876,0.231479,0.059729,-2.091684,-9.934807,0.228000
