psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
0.132552,-0.438327,9.773657,1.303154,0.132576,9.776417,1.317270,-0.497711
0.132552,-0.438409,9.769311,1.302575,0.132576,9.772070,1.316687,-0.497788
0.132552,-0.438492,9.764965,1.301995,0.132576,9.767721,1.316103,-0.497865
0.132552,-0.438575,9.760618,1.301416,0.132576,9.763372,1.315519,-0.497942
0.132552,-0.438657,9.756271,1.300836,0.132576,9.759022,1.314936,-0.498018
0.132552,-0.438739,9.751922,1.300256,0.132576,9.754671,1.314352,-0.498094
0.132552,-0.438822,9.747573,1.299676,0.132576,9.750320,1.313768,-0.498170
0.132552,-0.438904,9.743223,1.299096,0.132576,9.745968,1.313184,-0.498246
0.132552,-0.438985,9.738872,1.298516,0.132576,9.741614,1.312600,-0.498322
0.132552,-0.439067,9.734520,1.297936,0.132576,9.737260,1.312015,-0.498398
0.132552,-0.439148,9.730168,1.297356,0.132576,9.732905,1.311431,-0.498473
0.132552,-0.439230,9.725814,1.296775,0.132576,9.728550,1.310846,-0.498548
0.132552,-0.439311,9.721460,1.296195,0.132576,9.724193,1.310262,-0.498623
0.132552,-0.439392,9.717105,1.295614,0.132576,9.719836,1.309677,-0.498698
0.132552,-0.439473,9.712749,1.295033,0.132576,9.715478,1.309092,-0.498773
0.132552,-0.439553,9.708393,1.294452,0.132576,9.711119,1.308507,-0.498848
0.132552,-0.439634,9.704035,1.293871,0.132576,9.706760,1.307922,-0.498922
0.132552,-0.439714,9.699677,1.293290,0.132576,9.702399,1.307336,-0.498996
0.132552,-0.439794,9.695318,1.292709,0.132576,9.698038,1.306751,-0.499070
0.132552,-0.439874,9.690958,1.292128,0.132576,9.693676,1.306166,-0.499144
0.132552,-0.439954,9.686598,1.291546,0.132576,9.689313,1.305580,-0.499218
0.132552,-0.440034,9.682237,1.290965,0.132576,9.684950,1.304994,-0.499292
0.132552,-0.440113,9.677874,1.290383,0.132576,9.680585,1.304409,-0.499365
0.132552,-0.440193,9.673512,1.289802,0.132576,9.676220,1.303823,-0.499438
0.132552,-0.440272,9.669148,1.289220,0.132576,9.671854,1.303237,-0.499511
0.132552,-0.440351,9.664783,1.288638,0.132576,9.667487,1.302650,-0.499584
0.132552,-0.440430,9.660418,1.288056,0.132576,9.663120,1.302064,-0.499657
0.132552,-0.440509,9.656052,1.287474,0.132576,9.658752,1.301478,-0.499729
0.132552,-0.440587,9.651685,1.286891,0.132576,9.654382,1.300891,-0.499802
0.132552,-0.440666,9.647318,1.286309,0.132576,9.650013,1.300305,-0.499874
0.132552,-0.440744,9.642949,1.285727,0.132576,9.645642,1.299718,-0.499946
0.132552,-0.440822,9.638580,1.285144,0.132576,9.641271,1.299131,-0.500018
0.132552,-0.440900,9.634210,1.284561,0.132576,9.636898,1.298544,-0.500089
0.132552,-0.440978,9.629839,1.283979,0.132576,9.632525,1.297957,-0.500161
0.132552,-0.441055,9.625468,1.283396,0.132576,9.628152,1.297370,-0.500232
0.132552,-0.441133,9.621096,1.282813,0.132576,9.623777,1.296783,-0.500304
0.132552,-0.441210,9.616723,1.282230,0.132576,9.619402,1.296196,-0.500375
0.132552,-0.441287,9.612349,1.281647,0.132576,9.615026,1.295608,-0.500445
0.132552,-0.441364,9.607974,1.281063,0.132576,9.610649,1.295021,-0.500516
0.132552,-0.441441,9.603599,1.280480,0.132575,9.606272,1.294433,-0.500587
0.132552,-0.441517,9.599223,1.279896,0.132575,9.601893,1.293845,-0.500657
0.132552,-0.441594,9.594846,1.279313,0.132575,9.597514,1.293257,-0.500727
0.132552,-0.441670,9.590469,1.278729,0.132575,9.593135,1.292669,-0.500797
0.132552,-0.441746,9.586090,1.278145,0.132575,9.588754,1.292081,-0.500867
0.132552,-0.441822,9.581711,1.277561,0.132575,9.584373,1.291493,-0.500937
0.132552,-0.441898,9.577331,1.276978,0.132575,9.579991,1.290905,-0.501006
0.132552,-0.441974,9.572951,1.276393,0.132575,9.575608,1.290316,-0.501075
0.132552,-0.442049,9.568569,1.275809,0.132575,9.571224,1.289728,-0.501145
0.132552,-0.442124,9.564187,1.275225,0.132575,9.566840,1.289139,-0.501213
0.132552,-0.442200,9.559804,1.274641,0.132575,9.562455,1.288550,-0.501282
0.132552,-0.442275,9.555421,1.274056,0.132575,9.558069,1.287961,-0.501351
0.132552,-0.442349,9.551037,1.273472,0.132575,9.553683,1.287373,-0.501419
0.132552,-0.442424,9.546651,1.272887,0.132575,9.549295,1.286783,-0.501488
0.132552,-0.442499,9.542266,1.272302,0.132575,9.544907,1.286194,-0.501556
0.132552,-0.442573,9.537879,1.271717,0.132575,9.540519,1.285605,-0.501624
0.132552,-0.442647,9.533492,1.271132,0.132575,9.536129,1.285016,-0.501692
0.132552,-0.442721,9.529104,1.270547,0.132575,9.531739,1.284426,-0.501759
0.132552,-0.442795,9.524715,1.269962,0.132575,9.527348,1.283837,-0.501827
0.132552,-0.442869,9.520326,1.269377,0.132575,9.522956,1.283247,-0.501894
0.132552,-0.442942,9.515935,1.268791,0.132575,9.518564,1.282657,-0.501961
0.132552,-0.443016,9.511544,1.268206,0.132575,9.514171,1.282067,-0.502028
0.132552,-0.443089,9.507153,1.267620,0.132575,9.509777,1.281477,-0.502095
0.132552,-0.443162,9.502760,1.267035,0.132575,9.505382,1.280887,-0.502161
0.132552,-0.443235,9.498367,1.266449,0.132575,9.500987,1.280297,-0.502228
0.132552,-0.443308,9.493974,1.265863,0.132575,9.496591,1.279707,-0.502294
0.132552,-0.443380,9.489579,1.265277,0.132575,9.492194,1.279116,-0.502360
0.132552,-0.443453,9.485184,1.264691,0.132575,9.487797,1.278526,-0.502426
0.132552,-0.443525,9.480788,1.264105,0.132575,9.483399,1.277935,-0.502492
0.132552,-0.443597,9.476391,1.263519,0.132575,9.479000,1.277344,-0.502558
0.132552,-0.443669,9.471994,1.262932,0.132575,9.474600,1.276754,-0.502623
0.132552,-0.443741,9.467595,1.262346,0.132575,9.470200,1.276163,-0.502688
0.132552,-0.443812,9.463197,1.261760,0.132575,9.465799,1.275572,-0.502753
0.132552,-0.443884,9.458797,1.261173,0.132575,9.461397,1.274981,-0.502818
0.132552,-0.443955,9.454397,1.260586,0.132575,9.456995,1.274389,-0.502883
0.132552,-0.444026,9.449996,1.259999,0.132575,9.452592,1.273798,-0.502948
0.132552,-0.444097,9.445594,1.259413,0.132575,9.448188,1.273207,-0.503012
0.132552,-0.444168,9.441192,1.258826,0.132575,9.443783,1.272615,-0.503076
0.132552,-0.444238,9.436789,1.258239,0.132575,9.439378,1.272023,-0.503140
0.132552,-0.444309,9.432385,1.257651,0.132575,9.434972,1.271432,-0.503204
0.132552,-0.444379,9.427981,1.257064,0.132575,9.430565,1.270840,-0.503268
0.132552,-0.444449,9.423575,1.256477,0.132575,9.426158,1.270248,-0.503331
0.132552,-0.444519,9.419170,1.255889,0.132575,9.421750,1.269656,-0.503395
0.132552,-0.444589,9.414763,1.255302,0.132575,9.417341,1.269064,-0.503458
0.132552,-0.444659,9.410356,1.254714,0.132575,9.412932,1.268472,-0.503521
0.132552,-0.444728,9.405948,1.254126,0.132574,9.408522,1.267879,-0.503584
0.132552,-0.444797,9.401539,1.253539,0.132574,9.404111,1.267287,-0.503647
0.132552,-0.444866,9.397130,1.252951,0.132574,9.399700,1.266694,-0.503709
0.132552,-0.444935,9.392720,1.252363,0.132574,9.395287,1.266102,-0.503772
0.132552,-0.445004,9.388309,1.251775,0.132574,9.390875,1.265509,-0.503834
0.132552,-0.445073,9.383898,1.251186,0.132574,9.386461,1.264916,-0.503896
0.132552,-0.445141,9.379486,1.250598,0.132574,9.382047,1.264323,-0.503958
0.132552,-0.445210,9.375073,1.250010,0.132574,9.377632,1.263730,-0.504019
0.132552,-0.445278,9.370660,1.249421,0.132574,9.373217,1.263137,-0.504081
0.132552,-0.445346,9.366246,1.248833,0.132574,9.368800,1.262544,-0.504142
0.132552,-0.445414,9.361831,1.248244,0.132574,9.364383,1.261951,-0.504203
0.132552,-0.445482,9.357416,1.247655,0.132574,9.359966,1.261357,-0.504264
0.132552,-0.445549,9.353000,1.247067,0.132574,9.355548,1.260764,-0.504325
0.132552,-0.445616,9.348583,1.246478,0.132574,9.351129,1.260170,-0.504386
0.132552,-0.445684,9.344165,1.245889,0.132574,9.346709,1.259577,-0.504446
0.132552,-0.445751,9.339747,1.245300,0.132574,9.342289,1.258983,-0.504507
0.132552,-0.445817,9.335329,1.244710,0.132574,9.337868,1.258389,-0.504567
0.132552,-0.445884,9.330909,1.244121,0.132574,9.333447,1.257795,-0.504627
0.132552,-0.445951,9.326489,1.243532,0.132574,9.329024,1.257201,-0.504687
0.132552,-0.446017,9.322068,1.242942,0.132574,9.324602,1.256607,-0.504746
0.132552,-0.446083,9.317647,1.242353,0.132574,9.320178,1.256013,-0.504806
0.132552,-0.446149,9.313225,1.241763,0.132574,9.315754,1.255418,-0.504865
0.132552,-0.446215,9.308802,1.241174,0.132574,9.311329,1.254824,-0.504924
0.132552,-0.446281,9.304379,1.240584,0.132574,9.306904,1.254229,-0.504983
0.132552,-0.446347,9.299955,1.239994,0.132574,9.302478,1.253635,-0.505042
0.132552,-0.446412,9.295530,1.239404,0.132574,9.298051,1.253040,-0.505101
0.132552,-0.446477,9.291105,1.238814,0.132574,9.293623,1.252445,-0.505159
0.132552,-0.446542,9.286679,1.238224,0.132574,9.289195,1.251850,-0.505217
0.132552,-0.446607,9.282253,1.237634,0.132574,9.284767,1.251255,-0.505276
0.132552,-0.446672,9.277825,1.237043,0.132574,9.280337,1.250660,-0.505334
0.132552,-0.446737,9.273398,1.236453,0.132574,9.275907,1.250065,-0.505391
0.132552,-0.446801,9.268969,1.235863,0.132574,9.271477,1.249470,-0.505449
0.132552,-0.446865,9.264540,1.235272,0.132574,9.267045,1.248875,-0.505506
0.132552,-0.446929,9.260110,1.234681,0.132574,9.262614,1.248279,-0.505564
0.132552,-0.446993,9.255680,1.234091,0.132574,9.258181,1.247684,-0.505621
0.132552,-0.447057,9.251249,1.233500,0.132574,9.253748,1.247088,-0.505678
0.132552,-0.447121,9.246817,1.232909,0.132574,9.249314,1.246492,-0.505734
0.132552,-0.447184,9.242385,1.232318,0.132574,9.244880,1.245896,-0.505791
0.132552,-0.447247,9.237952,1.231727,0.132574,9.240445,1.245301,-0.505847
0.132552,-0.447310,9.233518,1.231136,0.132574,9.236009,1.244705,-0.505904
0.132552,-0.447373,9.229084,1.230545,0.132574,9.231573,1.244109,-0.505960
0.132552,-0.447436,9.224649,1.229953,0.132574,9.227136,1.243512,-0.506016
0.132552,-0.447499,9.220214,1.229362,0.132574,9.222698,1.242916,-0.506071
0.132552,-0.447561,9.215778,1.228770,0.132574,9.218260,1.242320,-0.506127
0.132552,-0.447624,9.211341,1.228179,0.132573,9.213821,1.241723,-0.506182
0.132552,-0.447686,9.206904,1.227587,0.132573,9.209382,1.241127,-0.506238
0.132552,-0.447748,9.202466,1.226995,0.132573,9.204942,1.240530,-0.506293
0.132552,-0.447809,9.198027,1.226404,0.132573,9.200501,1.239934,-0.506348
0.132552,-0.447871,9.193588,1.225812,0.132573,9.196060,1.239337,-0.506402
0.132552,-0.447933,9.189149,1.225220,0.132573,9.191618,1.238740,-0.506457
0.132552,-0.447994,9.184708,1.224628,0.132573,9.187176,1.238143,-0.506511
0.132552,-0.448055,9.180267,1.224036,0.132573,9.182733,1.237546,-0.506566
0.132552,-0.448116,9.175826,1.223443,0.132573,9.178289,1.236949,-0.506620
0.132552,-0.448177,9.171384,1.222851,0.132573,9.173845,1.236352,-0.506673
0.132552,-0.448238,9.166941,1.222259,0.132573,9.169400,1.235754,-0.506727
0.132552,-0.448298,9.162498,1.221666,0.132573,9.164955,1.235157,-0.506781
0.132552,-0.448358,9.158054,1.221074,0.132573,9.160509,1.234559,-0.506834
0.132552,-0.448419,9.153609,1.220481,0.132573,9.156062,1.233962,-0.506887
0.132552,-0.448479,9.149164,1.219889,0.132573,9.151615,1.233364,-0.506940
0.132552,-0.448538,9.144718,1.219296,0.132573,9.147167,1.232766,-0.506993
0.132552,-0.448598,9.140272,1.218703,0.132573,9.142719,1.232169,-0.507046
0.132552,-0.448658,9.135825,1.218110,0.132573,9.138270,1.231571,-0.507098
0.132552,-0.448717,9.131377,1.217517,0.132573,9.133820,1.230973,-0.507151
0.132552,-0.448776,9.126929,1.216924,0.132573,9.129370,1.230375,-0.507203
0.132552,-0.448835,9.122481,1.216331,0.132573,9.124919,1.229776,-0.507255
0.132552,-0.448894,9.118031,1.215738,0.132573,9.120468,1.229178,-0.507307
0.132552,-0.448953,9.113581,1.215144,0.132573,9.116016,1.228580,-0.507358
0.132552,-0.449011,9.109131,1.214551,0.132573,9.111563,1.227982,-0.507410
0.132552,-0.449070,9.104680,1.213957,0.132573,9.107110,1.227383,-0.507461
0.132552,-0.449128,9.100228,1.213364,0.132573,9.102656,1.226784,-0.507512
0.132552,-0.449186,9.095776,1.212770,0.132573,9.098202,1.226186,-0.507563
0.132552,-0.449244,9.091324,1.212176,0.132573,9.093747,1.225587,-0.507614
0.132552,-0.449301,9.086870,1.211583,0.132573,9.089292,1.224988,-0.507665
0.132552,-0.449359,9.082416,1.210989,0.132573,9.084836,1.224389,-0.507715
0.132552,-0.449416,9.077962,1.210395,0.132573,9.080380,1.223790,-0.507766
0.132552,-0.449474,9.073507,1.209801,0.132573,9.075922,1.223191,-0.507816
0.132552,-0.449531,9.069051,1.209207,0.132573,9.071465,1.222592,-0.507866
0.132552,-0.449587,9.064595,1.208613,0.132573,9.067007,1.221993,-0.507915
0.132552,-0.449644,9.060138,1.208018,0.132573,9.062548,1.221394,-0.507965
0.132552,-0.449701,9.055681,1.207424,0.132573,9.058089,1.220794,-0.508015
0.132552,-0.449757,9.051223,1.206830,0.132573,9.053629,1.220195,-0.508064
0.132552,-0.449813,9.046765,1.206235,0.132573,9.049168,1.219595,-0.508113
0.132552,-0.449869,9.042306,1.205641,0.132573,9.044707,1.218995,-0.508162
0.132552,-0.449925,9.037846,1.205046,0.132573,9.040246,1.218396,-0.508211
0.132552,-0.449981,9.033386,1.204452,0.132573,9.035784,1.217796,-0.508259
0.132552,-0.450037,9.028926,1.203857,0.132573,9.031321,1.217196,-0.508308
0.132552,-0.450092,9.024465,1.203262,0.132573,9.026858,1.216596,-0.508356
0.132552,-0.450147,9.020003,1.202667,0.132573,9.022394,1.215996,-0.508404
0.132552,-0.450202,9.015541,1.202072,0.132572,9.017930,1.215396,-0.508452
0.132552,-0.450257,9.011078,1.201477,0.132572,9.013465,1.214796,-0.508500
0.132552,-0.450312,9.006614,1.200882,0.132572,9.008999,1.214196,-0.508547
0.132552,-0.450367,9.002151,1.200287,0.132572,9.004533,1.213595,-0.508595
0.132552,-0.450421,8.997686,1.199691,0.132572,9.000067,1.212995,-0.508642
0.132552,-0.450475,8.993221,1.199096,0.132572,8.995600,1.212394,-0.508689
0.132552,-0.450529,8.988756,1.198501,0.132572,8.991132,1.211794,-0.508736
0.132552,-0.450583,8.984290,1.197905,0.132572,8.986664,1.211193,-0.508783
0.132552,-0.450637,8.979823,1.197310,0.132572,8.982196,1.210592,-0.508829
0.132552,-0.450691,8.975356,1.196714,0.132572,8.977727,1.209991,-0.508876
0.132552,-0.450744,8.970888,1.196118,0.132572,8.973257,1.209391,-0.508922
0.132552,-0.450797,8.966420,1.195523,0.132572,8.968787,1.208790,-0.508968
0.132552,-0.450851,8.961951,1.194927,0.132572,8.964316,1.208189,-0.509014
0.132552,-0.450904,8.957482,1.194331,0.132572,8.959845,1.207587,-0.509059
0.132552,-0.450956,8.953012,1.193735,0.132572,8.955373,1.206986,-0.509105
0.132552,-0.451009,8.948542,1.193139,0.132572,8.950901,1.206385,-0.509150
0.132552,-0.451061,8.944071,1.192543,0.132572,8.946428,1.205784,-0.509196
0.132552,-0.451114,8.939600,1.191947,0.132572,8.941955,1.205182,-0.509241
0.132552,-0.451166,8.935128,1.191350,0.132572,8.937481,1.204581,-0.509285
0.132552,-0.451218,8.930656,1.190754,0.132572,8.933006,1.203979,-0.509330
0.132552,-0.451270,8.926183,1.190158,0.132572,8.928531,1.203377,-0.509375
0.132552,-0.451321,8.921710,1.189561,0.132572,8.924056,1.202776,-0.509419
0.132552,-0.451373,8.917236,1.188965,0.132572,8.919580,1.202174,-0.509463
0.132552,-0.451424,8.912761,1.188368,0.132572,8.915104,1.201572,-0.509507
0.132552,-0.451475,8.908287,1.187772,0.132572,8.910627,1.200970,-0.509551
0.132552,-0.451526,8.903811,1.187175,0.132572,8.906150,1.200368,-0.509595
0.132552,-0.451577,8.899335,1.186578,0.132572,8.901672,1.199766,-0.509638
0.132552,-0.451628,8.894859,1.185981,0.132572,8.897193,1.199164,-0.509682
0.132552,-0.451678,8.890382,1.185384,0.132572,8.892714,1.198562,-0.509725
0.132552,-0.451728,8.885905,1.184787,0.132572,8.888235,1.197959,-0.509768
0.132552,-0.451778,8.881427,1.184190,0.132572,8.883755,1.197357,-0.509810
0.132552,-0.451828,8.876948,1.183593,0.132572,8.879275,1.196754,-0.509853
0.132552,-0.451878,8.872469,1.182996,0.132572,8.874794,1.196152,-0.509896
0.132552,-0.451928,8.867990,1.182399,0.132572,8.870312,1.195549,-0.509938
0.132552,-0.451977,8.863510,1.181801,0.132572,8.865830,1.194947,-0.509980
0.132552,-0.452027,8.859030,1.181204,0.132572,8.861348,1.194344,-0.510022
0.132552,-0.452076,8.854549,1.180607,0.132572,8.856865,1.193741,-0.510064
0.132552,-0.452125,8.850068,1.180009,0.132572,8.852382,1.193138,-0.510105
0.132552,-0.452174,8.845586,1.179411,0.132572,8.847898,1.192535,-0.510147
0.132552,-0.452222,8.841103,1.178814,0.132572,8.843414,1.191932,-0.510188
0.132552,-0.452271,8.836621,1.178216,0.132572,8.838929,1.191329,-0.510229
0.132552,-0.452319,8.832137,1.177618,0.132572,8.834444,1.190726,-0.510270
0.132552,-0.452367,8.827654,1.177020,0.132572,8.829958,1.190123,-0.510311
0.132552,-0.452415,8.823169,1.176423,0.132571,8.825472,1.189519,-0.510352
0.132552,-0.452463,8.818685,1.175825,0.132571,8.820985,1.188916,-0.510392
0.132552,-0.452511,8.814199,1.175227,0.132571,8.816498,1.188312,-0.510432
0.132552,-0.452558,8.809714,1.174629,0.132571,8.812010,1.187709,-0.510472
0.132552,-0.452606,8.805228,1.174030,0.132571,8.807522,1.187105,-0.510512
0.132552,-0.452653,8.800741,1.173432,0.132571,8.803034,1.186502,-0.510552
0.132552,-0.452700,8.796254,1.172834,0.132571,8.798544,1.185898,-0.510592
0.132552,-0.452747,8.791766,1.172236,0.132571,8.794055,1.185294,-0.510631
0.132552,-0.452794,8.787279,1.171637,0.132571,8.789565,1.184690,-0.510670
0.132552,-0.452840,8.782790,1.171039,0.132571,8.785075,1.184086,-0.510709
0.132552,-0.452886,8.778301,1.170440,0.132571,8.780584,1.183482,-0.510748
0.132552,-0.452933,8.773812,1.169842,0.132571,8.776092,1.182878,-0.510787
0.132552,-0.452979,8.769322,1.169243,0.132571,8.771601,1.182274,-0.510826
0.132552,-0.453024,8.764832,1.168644,0.132571,8.767108,1.181670,-0.510864
0.132552,-0.453070,8.760341,1.168045,0.132571,8.762616,1.181066,-0.510902
0.132552,-0.453116,8.755850,1.167447,0.132571,8.758122,1.180461,-0.510940
0.132552,-0.453161,8.751358,1.166848,0.132571,8.753629,1.179857,-0.510978
0.132552,-0.453206,8.746866,1.166249,0.132571,8.749135,1.179253,-0.511016
0.132552,-0.453251,8.742374,1.165650,0.132571,8.744640,1.178648,-0.511053
0.132552,-0.453296,8.737881,1.165051,0.132571,8.740145,1.178044,-0.511091
0.132552,-0.453341,8.733387,1.164452,0.132571,8.735650,1.177439,-0.511128
0.132552,-0.453385,8.728893,1.163852,0.132571,8.731154,1.176834,-0.511165
0.132552,-0.453430,8.724399,1.163253,0.132571,8.726658,1.176229,-0.511202
0.132552,-0.453474,8.719904,1.162654,0.132571,8.722161,1.175625,-0.511238
0.132552,-0.453518,8.715409,1.162055,0.132571,8.717664,1.175020,-0.511275
0.132552,-0.453562,8.710913,1.161455,0.132571,8.713167,1.174415,-0.511311
0.132552,-0.453606,8.706417,1.160856,0.132571,8.708669,1.173810,-0.511347
0.132552,-0.453649,8.701921,1.160256,0.132571,8.704170,1.173204,-0.511383
0.132552,-0.453693,8.697424,1.159657,0.132571,8.699671,1.172599,-0.511419
0.132552,-0.453736,8.692927,1.159057,0.132571,8.695172,1.171994,-0.511455
0.132552,-0.453779,8.688429,1.158457,0.132571,8.690672,1.171389,-0.511490
0.132552,-0.453822,8.683931,1.157857,0.132571,8.686172,1.170783,-0.511526
0.132552,-0.453865,8.679432,1.157258,0.132571,8.681671,1.170178,-0.511561
0.132552,-0.453907,8.674933,1.156658,0.132571,8.677171,1.169573,-0.511596
0.132552,-0.453949,8.670434,1.156058,0.132571,8.672669,1.168967,-0.511631
0.132552,-0.453992,8.665934,1.155458,0.132571,8.668167,1.168361,-0.511665
0.132552,-0.454034,8.661433,1.154858,0.132571,8.663665,1.167756,-0.511700
0.132552,-0.454076,8.656933,1.154258,0.132571,8.659162,1.167150,-0.511734
0.132552,-0.454117,8.652432,1.153658,0.132571,8.654659,1.166544,-0.511768
0.132552,-0.454159,8.647930,1.153057,0.132571,8.650156,1.165938,-0.511802
0.132552,-0.454200,8.643428,1.152457,0.132571,8.645652,1.165332,-0.511836
0.132552,-0.454242,8.638926,1.151857,0.132571,8.641148,1.164726,-0.511870
0.132552,-0.454283,8.634423,1.151256,0.132571,8.636643,1.164120,-0.511903
0.132552,-0.454324,8.629920,1.150656,0.132570,8.632138,1.163514,-0.511936
0.132552,-0.454364,8.625416,1.150055,0.132570,8.627632,1.162908,-0.511969
0.132552,-0.454405,8.620912,1.149455,0.132570,8.623126,1.162302,-0.512002
0.132552,-0.454445,8.616408,1.148854,0.132570,8.618620,1.161696,-0.512035
0.132552,-0.454486,8.611903,1.148254,0.132570,8.614113,1.161089,-0.512068
0.132552,-0.454526,8.607398,1.147653,0.132570,8.609606,1.160483,-0.512100
0.132552,-0.454566,8.602892,1.147052,0.132570,8.605099,1.159877,-0.512132
0.132552,-0.454605,8.598386,1.146451,0.132570,8.600591,1.159270,-0.512164
0.132552,-0.454645,8.593880,1.145851,0.132570,8.596083,1.158663,-0.512196
0.132552,-0.454684,8.589373,1.145250,0.132570,8.591574,1.158057,-0.512228
0.132552,-0.454724,8.584866,1.144649,0.132570,8.587065,1.157450,-0.512260
