psi_m,x_m,y_m,x_d,psi_d,y_d
21.683648,11.881401,1.249952,10.180039,2.401020,1.646152
21.682032,11.881001,1.253356,10.178193,2.401750,1.647839
21.680413,11.880594,1.256760,10.176346,2.402479,1.649523
21.678791,11.880179,1.260162,10.174498,2.403207,1.651207
21.677166,11.879757,1.263564,10.172649,2.403934,1.652889
21.675538,11.879328,1.266964,10.170798,2.404661,1.654569
21.673907,11.878892,1.270363,10.168946,2.405387,1.656249
21.672273,11.878448,1.273762,10.167093,2.406112,1.657927
21.670638,11.877997,1.277159,10.165238,2.406836,1.659604
21.669000,11.877539,1.280555,10.163383,2.407559,1.661279
21.667360,11.877073,1.283951,10.161526,2.408282,1.662953
21.665718,11.876600,1.287345,10.159668,2.409004,1.664626
21.664075,11.876120,1.290738,10.157809,2.409725,1.666297
21.662430,11.875632,1.294130,10.155948,2.410446,1.667967
21.660783,11.875137,1.297521,10.154087,2.411165,1.669636
21.659136,11.874634,1.300910,10.152224,2.411884,1.671303
21.657487,11.874124,1.304299,10.150360,2.412602,1.672969
21.655837,11.873607,1.307686,10.148495,2.413320,1.674633
21.654187,11.873082,1.311073,10.146628,2.414036,1.676297
21.652536,11.872550,1.314458,10.144761,2.414752,1.677959
21.650885,11.872011,1.317842,10.142892,2.415467,1.679619
21.649234,11.871464,1.321225,10.141022,2.416182,1.681279
21.647582,11.870910,1.324606,10.139151,2.416895,1.682936
21.645931,11.870348,1.327987,10.137278,2.417608,1.684593
21.644280,11.869779,1.331366,10.135405,2.418320,1.686248
21.642629,11.869202,1.334744,10.133530,2.419031,1.687902
21.640979,11.868618,1.338121,10.131654,2.419742,1.689555
21.639329,11.868027,1.341497,10.129777,2.420452,1.691206
21.637680,11.867428,1.344871,10.127899,2.421161,1.692856
21.636033,11.866822,1.348244,10.126020,2.421869,1.694505
21.634386,11.866208,1.351616,10.124139,2.422577,1.696152
21.632741,11.865587,1.354987,10.122257,2.423283,1.697798
21.631097,11.864958,1.358356,10.120375,2.423990,1.699443
21.629454,11.864322,1.361724,10.118491,2.424695,1.701086
21.627814,11.863679,1.365091,10.116605,2.425399,1.702728
21.626175,11.863028,1.368456,10.114719,2.426103,1.704368
21.624538,11.862370,1.371820,10.112831,2.426806,1.706008
21.622904,11.861704,1.375183,10.110943,2.427509,1.707646
21.621272,11.861031,1.378545,10.109053,2.428210,1.709282
21.619642,11.860350,1.381905,10.107162,2.428911,1.710918
21.618014,11.859662,1.385264,10.105270,2.429611,1.712552
21.616390,11.858966,1.388622,10.103377,2.430311,1.714184
21.614768,11.858263,1.391978,10.101482,2.431009,1.715816
21.613149,11.857553,1.395333,10.099587,2.431707,1.717446
21.611533,11.856835,1.398686,10.097690,2.432405,1.719074
21.609921,11.856109,1.402039,10.095792,2.433101,1.720702
21.608312,11.855377,1.405390,10.093893,2.433797,1.722328
21.606706,11.854637,1.408739,10.091993,2.434492,1.723953
21.605104,11.853889,1.412087,10.090092,2.435186,1.725576
21.603506,11.853134,1.415434,10.088190,2.435880,1.727198
21.601911,11.852371,1.418779,10.086286,2.436573,1.728819
21.600321,11.851601,1.422123,10.084382,2.437265,1.730438
21.598735,11.850824,1.425466,10.082476,2.437956,1.732057
21.597153,11.850039,1.428807,10.080569,2.438647,1.733673
21.595575,11.849247,1.432146,10.078661,2.439337,1.735289
21.594002,11.848448,1.435485,10.076752,2.440026,1.736903
21.592433,11.847641,1.438822,10.074842,2.440715,1.738516
21.590869,11.846826,1.442157,10.072931,2.441402,1.740128
21.589310,11.846005,1.445491,10.071019,2.442090,1.741738
21.587756,11.845176,1.448824,10.069105,2.442776,1.743347
21.586207,11.844339,1.452155,10.067191,2.443462,1.744954
21.584663,11.843495,1.455484,10.065275,2.444147,1.746561
21.583124,11.842644,1.458813,10.063358,2.444831,1.748166
21.581591,11.841785,1.462139,10.061440,2.445514,1.749769
21.580063,11.840919,1.465465,10.059521,2.446197,1.751372
21.578541,11.840046,1.468789,10.057601,2.446879,1.752973
21.577024,11.839165,1.472111,10.055680,2.447561,1.754573
21.575513,11.838277,1.475432,10.053758,2.448241,1.756171
21.574009,11.837381,1.478751,10.051835,2.448922,1.757768
21.572510,11.836479,1.482069,10.049910,2.449601,1.759364
21.571017,11.835569,1.485386,10.047985,2.450279,1.760958
21.569531,11.834651,1.488701,10.046058,2.450957,1.762552
21.568051,11.833726,1.492014,10.044131,2.451635,1.764144
21.566577,11.832794,1.495326,10.042202,2.452311,1.765734
21.565110,11.831855,1.498636,10.040272,2.452987,1.767324
21.563649,11.830908,1.501945,10.038341,2.453662,1.768912
21.562195,11.829954,1.505253,10.036409,2.454337,1.770498
21.560748,11.828993,1.508559,10.034476,2.455010,1.772084
21.559307,11.828025,1.511863,10.032542,2.455683,1.773668
21.557874,11.827049,1.515166,10.030607,2.456356,1.775251
21.556448,11.826066,1.518467,10.028671,2.457027,1.776832
21.555029,11.825076,1.521767,10.026734,2.457698,1.778412
21.553617,11.824078,1.525065,10.024795,2.458369,1.779991
21.552212,11.823073,1.528362,10.022856,2.459038,1.781569
21.550815,11.822061,1.531657,10.020915,2.459707,1.783145
21.549425,11.821042,1.534951,10.018974,2.460375,1.784720
21.548043,11.820016,1.538243,10.017031,2.461043,1.786294
21.546669,11.818982,1.541533,10.015088,2.461710,1.787866
21.545302,11.817941,1.544822,10.013143,2.462376,1.789437
21.543943,11.816893,1.548110,10.011198,2.463042,1.791007
21.542592,11.815838,1.551395,10.009251,2.463706,1.792575
21.541249,11.814776,1.554680,10.007303,2.464371,1.794143
21.539913,11.813706,1.557962,10.005354,2.465034,1.795709
21.538586,11.812630,1.561244,10.003404,2.465697,1.797273
21.537268,11.811546,1.564523,10.001453,2.466359,1.798837
21.535957,11.810455,1.567801,9.999502,2.467021,1.800399
21.534655,11.809357,1.571077,9.997549,2.467681,1.801959
21.533361,11.808252,1.574352,9.995595,2.468341,1.803519
21.532075,11.807139,1.577625,9.993640,2.469001,1.805077
21.530798,11.806020,1.580897,9.991684,2.469660,1.806634
21.529530,11.804894,1.584167,9.989727,2.470318,1.808190
21.528270,11.803760,1.587435,9.987768,2.470975,1.809744
21.527020,11.802620,1.590702,9.985809,2.471632,1.811297
21.525777,11.801472,1.593967,9.983849,2.472288,1.812849
21.524544,11.800317,1.597231,9.981888,2.472944,1.814399
21.523320,11.799156,1.600493,9.979926,2.473598,1.815948
21.522104,11.797987,1.603753,9.977963,2.474253,1.817496
21.520898,11.796811,1.607012,9.975999,2.474906,1.819043
21.519700,11.795629,1.610269,9.974033,2.475559,1.820588
21.518512,11.794439,1.613525,9.972067,2.476211,1.822132
21.517333,11.793242,1.616779,9.970100,2.476863,1.823675
21.516164,11.792039,1.620031,9.968132,2.477513,1.825216
21.515003,11.790828,1.623282,9.966163,2.478164,1.826757
21.513852,11.789611,1.626531,9.964192,2.478813,1.828296
21.512710,11.788386,1.629778,9.962221,2.479462,1.829833
21.511578,11.787155,1.633024,9.960249,2.480110,1.831370
21.510456,11.785917,1.636268,9.958276,2.480758,1.832905
21.509343,11.784671,1.639510,9.956301,2.481405,1.834438
21.508239,11.783419,1.642751,9.954326,2.482051,1.835971
21.507145,11.782160,1.645990,9.952350,2.482697,1.837502
21.506061,11.780895,1.649228,9.950373,2.483342,1.839032
21.504987,11.779622,1.652464,9.948395,2.483986,1.840561
21.503922,11.778342,1.655698,9.946416,2.484630,1.842088
21.502868,11.777056,1.658931,9.944436,2.485273,1.843614
21.501823,11.775763,1.662162,9.942454,2.485916,1.845139
21.500788,11.774463,1.665391,9.940472,2.486557,1.846663
21.499763,11.773156,1.668619,9.938489,2.487198,1.848185
21.498748,11.771843,1.671845,9.936505,2.487839,1.849706
21.497744,11.770522,1.675069,9.934520,2.488479,1.851226
21.496749,11.769195,1.678292,9.932534,2.489118,1.852745
21.495764,11.767861,1.681513,9.930547,2.489757,1.854262
21.494790,11.766521,1.684732,9.928559,2.490395,1.855778
21.493826,11.765173,1.687950,9.926571,2.491032,1.857293
21.492872,11.763819,1.691166,9.924581,2.491669,1.858806
21.491928,11.762458,1.694380,9.922590,2.492305,1.860318
21.490995,11.761091,1.697593,9.920598,2.492940,1.861829
21.490072,11.759717,1.700804,9.918605,2.493575,1.863339
21.489160,11.758336,1.704014,9.916612,2.494209,1.864847
21.488258,11.756949,1.707221,9.914617,2.494843,1.866354
21.487366,11.755555,1.710427,9.912622,2.495476,1.867860
21.486485,11.754154,1.713632,9.910625,2.496108,1.869365
21.485614,11.752747,1.716834,9.908627,2.496740,1.870868
21.484754,11.751333,1.720035,9.906629,2.497371,1.872370
21.483905,11.749912,1.723235,9.904630,2.498002,1.873871
21.483066,11.748485,1.726432,9.902629,2.498631,1.875370
21.482237,11.747051,1.729628,9.900628,2.499261,1.876869
21.481420,11.745611,1.732822,9.898626,2.499889,1.878366
21.480613,11.744164,1.736015,9.896623,2.500517,1.879862
21.479817,11.742711,1.739206,9.894619,2.501145,1.881356
21.479031,11.741251,1.742395,9.892614,2.501771,1.882849
21.478257,11.739785,1.745583,9.890608,2.502398,1.884341
21.477493,11.738312,1.748769,9.888601,2.503023,1.885832
21.476740,11.736832,1.751953,9.886593,2.503648,1.887322
21.475998,11.735346,1.755135,9.884584,2.504272,1.888810
21.475266,11.733854,1.758316,9.882574,2.504896,1.890297
21.474546,11.732355,1.761495,9.880564,2.505519,1.891783
21.473836,11.730850,1.764673,9.878552,2.506142,1.893267
21.473137,11.729339,1.767848,9.876540,2.506763,1.894750
21.472450,11.727821,1.771022,9.874526,2.507385,1.896232
21.471773,11.726296,1.774195,9.872512,2.508005,1.897713
21.471107,11.724765,1.777365,9.870497,2.508625,1.899192
21.470453,11.723228,1.780534,9.868481,2.509245,1.900671
21.469809,11.721685,1.783702,9.866464,2.509864,1.902148
21.469176,11.720135,1.786867,9.864446,2.510482,1.903623
21.468555,11.718579,1.790031,9.862427,2.511100,1.905098
21.467944,11.717016,1.793193,9.860407,2.511717,1.906571
21.467345,11.715447,1.796354,9.858386,2.512333,1.908043
21.466756,11.713872,1.799513,9.856365,2.512949,1.909514
21.466179,11.712291,1.802670,9.854342,2.513564,1.910983
21.465613,11.710703,1.805825,9.852319,2.514179,1.912452
21.465058,11.709109,1.808979,9.850294,2.514793,1.913919
21.464514,11.707509,1.812131,9.848269,2.515407,1.915384
21.463982,11.705903,1.815281,9.846243,2.516020,1.916849
21.463460,11.704290,1.818430,9.844216,2.516632,1.918312
21.462950,11.702671,1.821577,9.842188,2.517244,1.919774
21.462451,11.701046,1.824722,9.840159,2.517855,1.921235
21.461963,11.699415,1.827866,9.838130,2.518465,1.922695
21.461487,11.697778,1.831008,9.836099,2.519075,1.924153
21.461022,11.696134,1.834148,9.834067,2.519685,1.925610
21.460568,11.694484,1.837286,9.832035,2.520294,1.927066
21.460125,11.692829,1.840423,9.830002,2.520902,1.928520
21.459693,11.691167,1.843558,9.827968,2.521509,1.929974
21.459273,11.689499,1.846692,9.825933,2.522116,1.931426
21.458864,11.687824,1.849823,9.823897,2.522723,1.932877
21.458467,11.686144,1.852953,9.821860,2.523329,1.934326
21.458081,11.684458,1.856082,9.819822,2.523934,1.935775
21.457706,11.682766,1.859208,9.817784,2.524539,1.937222
21.457342,11.681067,1.862333,9.815744,2.525143,1.938668
21.456990,11.679363,1.865457,9.813704,2.525747,1.940113
21.456649,11.677653,1.868578,9.811663,2.526350,1.941556
21.456320,11.675936,1.871698,9.809621,2.526952,1.942999
21.456002,11.674214,1.874816,9.807578,2.527554,1.944440
21.455695,11.672486,1.877933,9.805534,2.528155,1.945879
21.455400,11.670751,1.881048,9.803490,2.528756,1.947318
21.455116,11.669011,1.884161,9.801444,2.529356,1.948755
21.454843,11.667265,1.887273,9.799398,2.529956,1.950192
21.454582,11.665513,1.890382,9.797351,2.530555,1.951626
21.454332,11.663755,1.893491,9.795303,2.531153,1.953060
21.454094,11.661991,1.896597,9.793254,2.531751,1.954493
21.453867,11.660221,1.899702,9.791204,2.532348,1.955924
21.453651,11.658446,1.902805,9.789153,2.532945,1.957354
21.453447,11.656664,1.905906,9.787102,2.533541,1.958783
21.453254,11.654877,1.909006,9.785050,2.534137,1.960210
21.453073,11.653084,1.912104,9.782996,2.534732,1.961637
21.452903,11.651285,1.915201,9.780942,2.535326,1.963062
21.452745,11.649480,1.918295,9.778887,2.535920,1.964486
21.452598,11.647669,1.921389,9.776832,2.536514,1.965908
21.452462,11.645853,1.924480,9.774775,2.537107,1.967330
21.452338,11.644031,1.927570,9.772718,2.537699,1.968750
21.452226,11.642203,1.930658,9.770659,2.538291,1.970169
21.452124,11.640370,1.933744,9.768600,2.538882,1.971587
21.452035,11.638530,1.936829,9.766540,2.539472,1.973003
21.451956,11.636685,1.939912,9.764480,2.540062,1.974419
21.451889,11.634835,1.942994,9.762418,2.540652,1.975833
21.451834,11.632979,1.946074,9.760356,2.541241,1.977246
21.451790,11.631117,1.949152,9.758292,2.541829,1.978658
21.451758,11.629249,1.952228,9.756228,2.542417,1.980068
21.451737,11.627376,1.955303,9.754163,2.543004,1.981477
21.451727,11.625497,1.958376,9.752098,2.543591,1.982885
21.451729,11.623612,1.961448,9.750031,2.544177,1.984292
21.451742,11.621722,1.964518,9.747964,2.544763,1.985698
21.451767,11.619826,1.967586,9.745896,2.545348,1.987102
21.451803,11.617925,1.970653,9.743826,2.545933,1.988506
21.451851,11.616018,1.973718,9.741757,2.546517,1.989908
21.451910,11.614106,1.976781,9.739686,2.547100,1.991309
21.451981,11.612188,1.979843,9.737614,2.547683,1.992708
21.452063,11.610265,1.982903,9.735542,2.548266,1.994107
21.452156,11.608336,1.985962,9.733469,2.548848,1.995504
21.452261,11.606402,1.989018,9.731395,2.549429,1.996900
21.452378,11.604462,1.992074,9.729320,2.550010,1.998295
21.452506,11.602516,1.995127,9.727245,2.550590,1.999688
21.452645,11.600566,1.998179,9.725168,2.551170,2.001081
21.452796,11.598609,2.001229,9.723091,2.551749,2.002472
21.452958,11.596648,2.004278,9.721013,2.552328,2.003862
21.453131,11.594681,2.007325,9.718935,2.552906,2.005250
21.453316,11.592708,2.010370,9.716855,2.553483,2.006638
21.453513,11.590731,2.013414,9.714775,2.554060,2.008024
21.453721,11.588747,2.016456,9.712693,2.554637,2.009410
21.453940,11.586759,2.019497,9.710611,2.555213,2.010794
21.454170,11.584765,2.022536,9.708529,2.555789,2.012176
21.454412,11.582766,2.025573,9.706445,2.556364,2.013558
21.454666,11.580761,2.028609,9.704361,2.556938,2.014938
21.454931,11.578751,2.031643,9.702276,2.557512,2.016317
21.455207,11.576736,2.034675,9.700190,2.558085,2.017695
21.455494,11.574716,2.037706,9.698103,2.558658,2.019072
21.455793,11.572690,2.040735,9.696015,2.559230,2.020448
21.456103,11.570659,2.043762,9.693927,2.559802,2.021822
21.456425,11.568623,2.046788,9.691838,2.560374,2.023195
21.456758,11.566581,2.049813,9.689748,2.560944,2.024567
21.457102,11.564535,2.052835,9.687657,2.561515,2.025938
21.457457,11.562483,2.055856,9.685566,2.562084,2.027308
21.457824,11.560426,2.058876,9.683474,2.562654,2.028676
21.458202,11.558364,2.061894,9.681381,2.563222,2.030044
21.458592,11.556296,2.064910,9.679287,2.563791,2.031410
21.458992,11.554224,2.067925,9.677192,2.564358,2.032774
21.459404,11.552146,2.070938,9.675097,2.564925,2.034138
21.459827,11.550063,2.073949,9.673001,2.565492,2.035501
21.460262,11.547975,2.076959,9.670904,2.566058,2.036862
21.460707,11.545883,2.079967,9.668807,2.566624,2.038222
21.461164,11.543785,2.082974,9.666708,2.567189,2.039581
21.461632,11.541681,2.085979,9.664609,2.567754,2.040939
21.462112,11.539573,2.088982,9.662509,2.568318,2.042295
21.462602,11.537460,2.091984,9.660408,2.568881,2.043651
21.463104,11.535342,2.094984,9.658307,2.569444,2.045005
21.463616,11.533219,2.097983,9.656205,2.570007,2.046358
21.464140,11.531091,2.100980,9.654102,2.570569,2.047710
21.464675,11.528957,2.103975,9.651998,2.571131,2.049060
21.465221,11.526819,2.106969,9.649893,2.571692,2.050410
21.465778,11.524676,2.109962,9.647788,2.572252,2.051758
21.466347,11.522528,2.112953,9.645682,2.572812,2.053105
21.466926,11.520375,2.115942,9.643575,2.573372,2.054451
21.467516,11.518217,2.118929,9.641468,2.573931,2.055796
21.468118,11.516055,2.121915,9.639360,2.574490,2.057139
21.468730,11.513887,2.124900,9.637250,2.575048,2.058482
21.469354,11.511714,2.127883,9.635141,2.575605,2.059823
21.469988,11.509537,2.130864,9.633030,2.576162,2.061163
21.470633,11.507355,2.133844,9.630919,2.576719,2.062502
21.471290,11.505168,2.136822,9.628807,2.577275,2.063840
21.471957,11.502976,2.139799,9.626694,2.577831,2.065176
21.472635,11.500779,2.142774,9.624581,2.578386,2.066511
21.473325,11.498578,2.145748,9.622466,2.578940,2.067846
21.474025,11.496372,2.148720,9.620351,2.579494,2.069179
21.474736,11.494161,2.151690,9.618236,2.580048,2.070510
21.475457,11.491945,2.154659,9.616119,2.580601,2.071841
21.476190,11.489725,2.157627,9.614002,2.581154,2.073171
21.476934,11.487500,2.160593,9.611884,2.581706,2.074499
21.477688,11.485270,2.163557,9.609765,2.582258,2.075826
21.478453,11.483035,2.166520,9.607646,2.582809,2.077152
21.479229,11.480796,2.169481,9.605526,2.583360,2.078477
21.480016,11.478553,2.172441,9.603405,2.583910,2.079800
21.480813,11.476304,2.175399,9.601284,2.584460,2.081123
21.481621,11.474051,2.178356,9.599161,2.585009,2.082444
21.482440,11.471794,2.181311,9.597038,2.585558,2.083764
21.483270,11.469531,2.184265,9.594915,2.586106,2.085083
21.484110,11.467264,2.187217,9.592790,2.586654,2.086401
21.484961,11.464993,2.190168,9.590665,2.587201,2.087718
21.485822,11.462717,2.193117,9.588539,2.587748,2.089033
21.486694,11.460437,2.196065,9.586412,2.588294,2.090348
21.487577,11.458152,2.199011,9.584285,2.588840,2.091661
21.488471,11.455862,2.201956,9.582157,2.589386,2.092973
21.489374,11.453568,2.204899,9.580028,2.589931,2.094284
21.490289,11.451270,2.207841,9.577899,2.590475,2.095593
21.491214,11.448967,2.210782,9.575768,2.591019,2.096902
21.492149,11.446660,2.213720,9.573637,2.591563,2.098209
21.493095,11.444348,2.216658,9.571506,2.592106,2.099515
21.494052,11.442032,2.219594,9.569374,2.592648,2.100820
21.495019,11.439712,2.222528,9.567240,2.593190,2.102124
21.495996,11.437387,2.225461,9.565107,2.593732,2.103427
21.496984,11.435057,2.228393,9.562972,2.594273,2.104729
21.497982,11.432724,2.231323,9.560837,2.594814,2.106029
21.498991,11.430386,2.234252,9.558701,2.595354,2.107328
21.500009,11.428044,2.237179,9.556565,2.595894,2.108626
21.501039,11.425697,2.240105,9.554427,2.596433,2.109923
21.502078,11.423346,2.243029,9.552289,2.596972,2.111219
21.503128,11.420991,2.245952,9.550151,2.597511,2.112514
21.504188,11.418632,2.248873,9.548011,2.598048,2.113807
21.505258,11.416268,2.251793,9.545871,2.598586,2.115100
21.506339,11.413900,2.254712,9.543731,2.599123,2.116391
21.507430,11.411528,2.257629,9.541589,2.599659,2.117681
21.508531,11.409152,2.260545,9.539447,2.600195,2.118970
21.509642,11.406772,2.263460,9.537304,2.600731,2.120258
21.510763,11.404387,2.266373,9.535161,2.601266,2.121544
21.511895,11.401998,2.269284,9.533017,2.601801,2.122830
21.513036,11.399605,2.272194,9.530872,2.602335,2.124114
21.514188,11.397209,2.275103,9.528726,2.602869,2.125397
21.515350,11.394807,2.278011,9.526580,2.603402,2.126679
21.516522,11.392402,2.280917,9.524433,2.603935,2.127960
21.517703,11.389993,2.283822,9.522285,2.604468,2.129240
21.518895,11.387580,2.286725,9.520137,2.605000,2.130518
21.520097,11.385163,2.289627,9.517988,2.605531,2.131796
21.521309,11.382741,2.292528,9.515838,2.606062,2.133072
