psi_m,x_m,y_m,psi_d,x_d,y_d
8.665533,7.937033,4.199277,-2.999151,4.837633,2.917808
8.663492,7.934026,4.196470,-2.998834,4.835158,2.917453
8.661485,7.931024,4.193665,-2.998518,4.832684,2.917097
8.659511,7.928029,4.190863,-2.998202,4.830209,2.916740
8.657571,7.925041,4.188064,-2.997885,4.827735,2.916382
8.655664,7.922058,4.185268,-2.997569,4.825261,2.916024
8.653792,7.919083,4.182475,-2.997252,4.822787,2.915665
8.651953,7.916113,4.179685,-2.996935,4.820313,2.915305
8.650148,7.913150,4.176899,-2.996618,4.817839,2.914944
8.648378,7.910193,4.174115,-2.996301,4.815365,2.914582
8.646642,7.907242,4.171335,-2.995984,4.812892,2.914220
8.644940,7.904297,4.168558,-2.995667,4.810418,2.913857
8.643273,7.901358,4.165785,-2.995350,4.807945,2.913493
8.641641,7.898425,4.163016,-2.995033,4.805472,2.913128
8.640043,7.895498,4.160250,-2.994716,4.802999,2.912763
8.638480,7.892577,4.157488,-2.994399,4.800526,2.912397
8.636952,7.889661,4.154729,-2.994081,4.798053,2.912030
8.635459,7.886751,4.151975,-2.993764,4.795580,2.911662
8.634001,7.883847,4.149225,-2.993446,4.793107,2.911293
8.632578,7.880949,4.146479,-2.993128,4.790635,2.910924
8.631191,7.878055,4.143737,-2.992811,4.788162,2.910554
8.629839,7.875168,4.140999,-2.992493,4.785690,2.910183
8.628522,7.872286,4.138266,-2.992175,4.783218,2.909811
8.627241,7.869409,4.135537,-2.991857,4.780746,2.909438
8.625996,7.866537,4.132813,-2.991539,4.778274,2.909065
8.624786,7.863670,4.130094,-2.991221,4.775802,2.908691
8.623611,7.860809,4.127379,-2.990903,4.773330,2.908316
8.622473,7.857953,4.124669,-2.990585,4.770858,2.907940
8.621370,7.855101,4.121965,-2.990266,4.768387,2.907564
8.620303,7.852255,4.119265,-2.989948,4.765916,2.907186
8.619272,7.849413,4.116570,-2.989629,4.763444,2.906808
8.618277,7.846576,4.113881,-2.989311,4.760973,2.906430
8.617318,7.843744,4.111198,-2.988992,4.758502,2.906050
8.616394,7.840916,4.108519,-2.988673,4.756031,2.905669
8.615507,7.838093,4.105847,-2.988355,4.753561,2.905288
8.614656,7.835275,4.103180,-2.988036,4.751090,2.904906
8.613841,7.832461,4.100519,-2.987717,4.748619,2.904524
8.613062,7.829651,4.097864,-2.987398,4.746149,2.904140
8.612320,7.826845,4.095215,-2.987079,4.743679,2.903756
8.611613,7.824043,4.092572,-2.986760,4.741209,2.903370
8.610943,7.821246,4.089936,-2.986440,4.738739,2.902985
8.610309,7.818453,4.087306,-2.986121,4.736269,2.902598
8.609711,7.815663,4.084682,-2.985802,4.733799,2.902210
8.609149,7.812877,4.082065,-2.985482,4.731329,2.901822
8.608623,7.810095,4.079455,-2.985162,4.728860,2.901433
8.608134,7.807317,4.076851,-2.984843,4.726390,2.901043
8.607681,7.804543,4.074255,-2.984523,4.723921,2.900652
8.607264,7.801771,4.071665,-2.984203,4.721452,2.900261
8.606883,7.799004,4.069083,-2.983883,4.718983,2.899869
8.606538,7.796239,4.066508,-2.983563,4.716514,2.899476
8.606230,7.793478,4.063941,-2.983243,4.714045,2.899082
8.605958,7.790720,4.061381,-2.982923,4.711576,2.898687
8.605722,7.787965,4.058829,-2.982603,4.709108,2.898292
8.605522,7.785213,4.056284,-2.982283,4.706639,2.897896
8.605358,7.782464,4.053748,-2.981962,4.704171,2.897499
8.605230,7.779718,4.051219,-2.981642,4.701703,2.897101
8.605138,7.776975,4.048699,-2.981321,4.699235,2.896702
8.605082,7.774234,4.046186,-2.981000,4.696767,2.896303
8.605062,7.771497,4.043682,-2.980680,4.694299,2.895903
8.605078,7.768762,4.041185,-2.980359,4.691832,2.895502
8.605129,7.766029,4.038697,-2.980038,4.689364,2.895100
8.605215,7.763300,4.036218,-2.979717,4.686897,2.894697
8.605335,7.760573,4.033746,-2.979396,4.684430,2.894294
8.605491,7.757848,4.031283,-2.979075,4.681962,2.893890
8.605680,7.755126,4.028829,-2.978754,4.679495,2.893485
8.605903,7.752407,4.026383,-2.978432,4.677029,2.893079
8.606160,7.749690,4.023945,-2.978111,4.674562,2.892673
8.606451,7.746975,4.021516,-2.977789,4.672095,2.892266
8.606774,7.744263,4.019096,-2.977468,4.669629,2.891858
8.607130,7.741553,4.016685,-2.977146,4.667162,2.891449
8.607519,7.738845,4.014282,-2.976824,4.664696,2.891039
8.607940,7.736140,4.011888,-2.976503,4.662230,2.890629
8.608393,7.733437,4.009503,-2.976181,4.659764,2.890217
8.608878,7.730736,4.007127,-2.975859,4.657298,2.889805
8.609394,7.728037,4.004761,-2.975537,4.654833,2.889392
8.609942,7.725341,4.002403,-2.975215,4.652367,2.888979
8.610520,7.722646,4.000054,-2.974892,4.649902,2.888564
8.611129,7.719953,3.997714,-2.974570,4.647436,2.888149
8.611768,7.717263,3.995383,-2.974247,4.644971,2.887733
8.612437,7.714574,3.993062,-2.973925,4.642506,2.887316
8.613136,7.711887,3.990750,-2.973602,4.640041,2.886899
8.613864,7.709202,3.988447,-2.973280,4.637577,2.886480
8.614622,7.706519,3.986154,-2.972957,4.635112,2.886061
8.615408,7.703838,3.983870,-2.972634,4.632648,2.885641
8.616223,7.701158,3.981595,-2.972311,4.630183,2.885220
8.617067,7.698480,3.979330,-2.971988,4.627719,2.884799
8.617938,7.695804,3.977074,-2.971665,4.625255,2.884376
8.618838,7.693129,3.974828,-2.971342,4.622791,2.883953
8.619764,7.690456,3.972591,-2.971018,4.620327,2.883529
8.620718,7.687785,3.970364,-2.970695,4.617864,2.883105
8.621699,7.685114,3.968146,-2.970372,4.615400,2.882679
8.622707,7.682446,3.965938,-2.970048,4.612937,2.882253
8.623741,7.679778,3.963740,-2.969724,4.610474,2.881825
8.624801,7.677112,3.961552,-2.969401,4.608010,2.881397
8.625887,7.674447,3.959373,-2.969077,4.605548,2.880969
8.626999,7.671784,3.957204,-2.968753,4.603085,2.880539
8.628136,7.669121,3.955045,-2.968429,4.600622,2.880109
8.629298,7.666460,3.952896,-2.968105,4.598159,2.879678
8.630484,7.663800,3.950756,-2.967781,4.595697,2.879246
8.631696,7.661140,3.948627,-2.967456,4.593235,2.878813
8.632931,7.658482,3.946507,-2.967132,4.590773,2.878379
8.634190,7.655825,3.944397,-2.966807,4.588311,2.877945
8.635473,7.653169,3.942297,-2.966483,4.585849,2.877510
8.636780,7.650513,3.940207,-2.966158,4.583387,2.877074
8.638109,7.647858,3.938127,-2.965833,4.580926,2.876637
8.639462,7.645204,3.936057,-2.965509,4.578464,2.876200
8.640837,7.642551,3.933997,-2.965184,4.576003,2.875761
8.642234,7.639898,3.931947,-2.964859,4.573542,2.875322
8.643653,7.637246,3.929907,-2.964534,4.571081,2.874882
8.645095,7.634594,3.927877,-2.964208,4.568620,2.874442
8.646557,7.631943,3.925857,-2.963883,4.566159,2.874000
8.648041,7.629292,3.923847,-2.963558,4.563699,2.873558
8.649547,7.626642,3.921848,-2.963232,4.561238,2.873115
8.651073,7.623992,3.919858,-2.962907,4.558778,2.872671
8.652619,7.621342,3.917878,-2.962581,4.556318,2.872226
8.654186,7.618693,3.915909,-2.962255,4.553858,2.871780
8.655772,7.616043,3.913949,-2.961929,4.551398,2.871334
8.657379,7.613394,3.912000,-2.961603,4.548938,2.870887
8.659005,7.610745,3.910061,-2.961277,4.546479,2.870439
8.660650,7.608096,3.908131,-2.960951,4.544019,2.869990
8.662315,7.605446,3.906212,-2.960625,4.541560,2.869541
8.663998,7.602797,3.904304,-2.960299,4.539101,2.869090
8.665699,7.600147,3.902405,-2.959972,4.536642,2.868639
8.667419,7.597498,3.900516,-2.959646,4.534183,2.868187
8.669157,7.594848,3.898637,-2.959319,4.531725,2.867734
8.670913,7.592197,3.896769,-2.958992,4.529266,2.867281
8.672686,7.589546,3.894910,-2.958666,4.526808,2.866826
8.674477,7.586895,3.893062,-2.958339,4.524350,2.866371
8.676285,7.584243,3.891224,-2.958012,4.521892,2.865915
8.678109,7.581591,3.889395,-2.957685,4.519434,2.865458
8.679950,7.578938,3.887577,-2.957357,4.516976,2.865001
8.681808,7.576285,3.885769,-2.957030,4.514518,2.864543
8.683682,7.573631,3.883971,-2.956703,4.512061,2.864083
8.685571,7.570976,3.882183,-2.956375,4.509603,2.863623
8.687477,7.568320,3.880405,-2.956048,4.507146,2.863163
8.689398,7.565663,3.878637,-2.955720,4.504689,2.862701
8.691334,7.563005,3.876879,-2.955392,4.502232,2.862239
8.693285,7.560347,3.875131,-2.955064,4.499776,2.861775
8.695251,7.557687,3.873393,-2.954736,4.497319,2.861311
8.697231,7.555026,3.871665,-2.954408,4.494863,2.860846
8.699226,7.552364,3.869946,-2.954080,4.492407,2.860381
8.701235,7.549701,3.868238,-2.953752,4.489950,2.859914
8.703259,7.547036,3.866540,-2.953423,4.487494,2.859447
8.705295,7.544370,3.864851,-2.953095,4.485039,2.858979
8.707346,7.541703,3.863172,-2.952766,4.482583,2.858510
8.709409,7.539034,3.861503,-2.952438,4.480128,2.858041
8.711486,7.536364,3.859844,-2.952109,4.477672,2.857570
8.713576,7.533692,3.858195,-2.951780,4.475217,2.857099
8.715678,7.531019,3.856555,-2.951451,4.472762,2.856627
8.717793,7.528344,3.854925,-2.951122,4.470307,2.856154
8.719920,7.525667,3.853305,-2.950793,4.467852,2.855680
8.722060,7.522988,3.851695,-2.950463,4.465398,2.855206
8.724211,7.520308,3.850094,-2.950134,4.462943,2.854730
8.726374,7.517625,3.848502,-2.949805,4.460489,2.854254
8.728548,7.514941,3.846921,-2.949475,4.458035,2.853777
8.730734,7.512254,3.845349,-2.949145,4.455581,2.853299
8.732931,7.509566,3.843786,-2.948816,4.453127,2.852821
8.735139,7.506875,3.842233,-2.948486,4.450674,2.852341
8.737358,7.504183,3.840689,-2.948156,4.448220,2.851861
8.739587,7.501488,3.839155,-2.947826,4.445767,2.851380
8.741827,7.498790,3.837630,-2.947495,4.443314,2.850899
8.744077,7.496090,3.836114,-2.947165,4.440861,2.850416
8.746337,7.493388,3.834608,-2.946835,4.438408,2.849932
8.748607,7.490684,3.833111,-2.946504,4.435956,2.849448
8.750886,7.487977,3.831623,-2.946174,4.433503,2.848963
8.753176,7.485267,3.830145,-2.945843,4.431051,2.848477
8.755474,7.482555,3.828676,-2.945512,4.428599,2.847991
8.757782,7.479840,3.827215,-2.945181,4.426146,2.847503
8.760099,7.477122,3.825764,-2.944850,4.423695,2.847015
8.762424,7.474401,3.824322,-2.944519,4.421243,2.846526
8.764758,7.471678,3.822889,-2.944188,4.418791,2.846036
8.767101,7.468952,3.821465,-2.943856,4.416340,2.845545
8.769452,7.466223,3.820050,-2.943525,4.413889,2.845054
8.771812,7.463490,3.818643,-2.943193,4.411438,2.844561
8.774179,7.460755,3.817246,-2.942862,4.408987,2.844068
8.776555,7.458017,3.815857,-2.942530,4.406536,2.843574
8.778938,7.455275,3.814477,-2.942198,4.404086,2.843079
8.781328,7.452531,3.813106,-2.941866,4.401635,2.842584
8.783727,7.449783,3.811743,-2.941534,4.399185,2.842087
8.786132,7.447031,3.810389,-2.941202,4.396735,2.841590
8.788545,7.444276,3.809043,-2.940869,4.394285,2.841092
8.790964,7.441518,3.807706,-2.940537,4.391835,2.840593
8.793391,7.438757,3.806378,-2.940205,4.389386,2.840094
8.795824,7.435992,3.805058,-2.939872,4.386936,2.839593
8.798264,7.433223,3.803746,-2.939539,4.384487,2.839092
8.800710,7.430451,3.802443,-2.939206,4.382038,2.838590
8.803163,7.427675,3.801148,-2.938873,4.379589,2.838087
8.805622,7.424895,3.799861,-2.938540,4.377141,2.837583
8.808087,7.422112,3.798582,-2.938207,4.374692,2.837079
8.810557,7.419324,3.797311,-2.937874,4.372244,2.836573
8.813034,7.416533,3.796048,-2.937540,4.369795,2.836067
8.815516,7.413738,3.794794,-2.937207,4.367347,2.835560
8.818004,7.410939,3.793547,-2.936873,4.364899,2.835052
8.820497,7.408136,3.792308,-2.936540,4.362452,2.834544
8.822996,7.405329,3.791077,-2.936206,4.360004,2.834034
8.825499,7.402518,3.789854,-2.935872,4.357557,2.833524
8.828008,7.399703,3.788639,-2.935538,4.355110,2.833013
8.830522,7.396884,3.787431,-2.935204,4.352663,2.832501
8.833040,7.394060,3.786231,-2.934869,4.350216,2.831988
8.835563,7.391232,3.785039,-2.934535,4.347769,2.831475
8.838091,7.388400,3.783854,-2.934201,4.345323,2.830960
8.840623,7.385563,3.782676,-2.933866,4.342876,2.830445
8.843160,7.382722,3.781506,-2.933531,4.340430,2.829929
8.845701,7.379877,3.780343,-2.933196,4.337984,2.829412
8.848246,7.377027,3.779188,-2.932861,4.335538,2.828895
8.850795,7.374173,3.778039,-2.932526,4.333093,2.828376
8.853348,7.371313,3.776898,-2.932191,4.330647,2.827857
8.855905,7.368450,3.775764,-2.931856,4.328202,2.827337
8.858466,7.365582,3.774637,-2.931521,4.325757,2.826816
8.861030,7.362709,3.773517,-2.931185,4.323312,2.826294
8.863598,7.359831,3.772404,-2.930849,4.320867,2.825771
8.866170,7.356948,3.771298,-2.930514,4.318422,2.825248
8.868744,7.354061,3.770199,-2.930178,4.315978,2.824724
8.871322,7.351169,3.769106,-2.929842,4.313534,2.824199
8.873904,7.348272,3.768020,-2.929506,4.311090,2.823673
8.876488,7.345370,3.766941,-2.929170,4.308646,2.823146
8.879075,7.342463,3.765869,-2.928833,4.306202,2.822619
8.881665,7.339551,3.764802,-2.928497,4.303758,2.822091
8.884259,7.336634,3.763743,-2.928160,4.301315,2.821561
8.886854,7.333712,3.762689,-2.927824,4.298872,2.821032
8.889453,7.330785,3.761643,-2.927487,4.296429,2.820501
8.892054,7.327853,3.760602,-2.927150,4.293986,2.819969
8.894658,7.324916,3.759567,-2.926813,4.291543,2.819437
8.897264,7.321973,3.758539,-2.926476,4.289101,2.818903
8.899872,7.319025,3.757517,-2.926139,4.286659,2.818369
8.902483,7.316072,3.756501,-2.925801,4.284217,2.817835
8.905096,7.313114,3.755490,-2.925464,4.281775,2.817299
8.907711,7.310150,3.754486,-2.925126,4.279333,2.816762
8.910328,7.307181,3.753487,-2.924788,4.276891,2.816225
8.912947,7.304206,3.752495,-2.924451,4.274450,2.815687
8.915568,7.301226,3.751508,-2.924113,4.272009,2.815148
8.918191,7.298241,3.750526,-2.923775,4.269568,2.814608
8.920815,7.295250,3.749551,-2.923436,4.267127,2.814067
8.923442,7.292253,3.748580,-2.923098,4.264686,2.813526
8.926070,7.289251,3.747615,-2.922760,4.262246,2.812983
8.928699,7.286244,3.746656,-2.922421,4.259805,2.812440
8.931330,7.283231,3.745702,-2.922083,4.257365,2.811896
8.933963,7.280212,3.744753,-2.921744,4.254925,2.811352
8.936597,7.277187,3.743810,-2.921405,4.252486,2.810806
8.939232,7.274157,3.742871,-2.921066,4.250046,2.810259
8.941869,7.271121,3.741938,-2.920727,4.247607,2.809712
8.944507,7.268080,3.741009,-2.920387,4.245168,2.809164
8.947146,7.265032,3.740086,-2.920048,4.242729,2.808615
8.949787,7.261979,3.739168,-2.919709,4.240290,2.808065
8.952428,7.258920,3.738254,-2.919369,4.237851,2.807515
8.955071,7.255855,3.737345,-2.919029,4.235413,2.806963
8.957714,7.252785,3.736441,-2.918689,4.232975,2.806411
8.960358,7.249708,3.735541,-2.918349,4.230536,2.805858
8.963004,7.246626,3.734646,-2.918009,4.228099,2.805304
8.965650,7.243537,3.733756,-2.917669,4.225661,2.804749
8.968297,7.240443,3.732869,-2.917329,4.223223,2.804194
8.970945,7.237343,3.731988,-2.916988,4.220786,2.803638
8.973593,7.234236,3.731110,-2.916647,4.218349,2.803080
8.976242,7.231124,3.730237,-2.916307,4.215912,2.802522
8.978892,7.228006,3.729368,-2.915966,4.213475,2.801963
8.981542,7.224881,3.728504,-2.915625,4.211039,2.801404
8.984193,7.221751,3.727643,-2.915284,4.208602,2.800843
8.986845,7.218614,3.726786,-2.914943,4.206166,2.800282
8.989497,7.215472,3.725933,-2.914601,4.203730,2.799720
8.992149,7.212323,3.725085,-2.914260,4.201295,2.799157
8.994802,7.209168,3.724239,-2.913918,4.198859,2.798593
8.997455,7.206007,3.723398,-2.913576,4.196424,2.798028
9.000109,7.202840,3.722560,-2.913235,4.193988,2.797462
9.002763,7.199666,3.721726,-2.912893,4.191553,2.796896
9.005417,7.196486,3.720896,-2.912550,4.189119,2.796329
9.008071,7.193301,3.720069,-2.912208,4.186684,2.795761
9.010726,7.190109,3.719245,-2.911866,4.184250,2.795192
9.013381,7.186910,3.718425,-2.911523,4.181815,2.794622
9.016036,7.183706,3.717608,-2.911181,4.179381,2.794052
9.018691,7.180495,3.716795,-2.910838,4.176947,2.793480
9.021346,7.177278,3.715984,-2.910495,4.174514,2.792908
9.024002,7.174054,3.715177,-2.910152,4.172080,2.792335
9.026657,7.170824,3.714373,-2.909809,4.169647,2.791761
9.029313,7.167588,3.713572,-2.909466,4.167214,2.791187
9.031968,7.164346,3.712773,-2.909122,4.164781,2.790611
9.034624,7.161097,3.711978,-2.908779,4.162349,2.790035
9.037280,7.157842,3.711186,-2.908435,4.159916,2.789457
9.039935,7.154581,3.710396,-2.908091,4.157484,2.788879
9.042591,7.151313,3.709609,-2.907748,4.155052,2.788301
9.045246,7.148039,3.708824,-2.907404,4.152620,2.787721
9.047901,7.144758,3.708042,-2.907059,4.150188,2.787140
9.050557,7.141471,3.707263,-2.906715,4.147757,2.786559
9.053212,7.138178,3.706486,-2.906371,4.145326,2.785977
9.055867,7.134878,3.705711,-2.906026,4.142895,2.785394
9.058522,7.131571,3.704939,-2.905681,4.140464,2.784810
9.061177,7.128259,3.704169,-2.905337,4.138033,2.784225
9.063831,7.124940,3.703401,-2.904992,4.135603,2.783639
9.066486,7.121614,3.702636,-2.904647,4.133172,2.783053
9.069140,7.118282,3.701872,-2.904301,4.130742,2.782466
9.071794,7.114944,3.701111,-2.903956,4.128312,2.781878
9.074448,7.111599,3.700352,-2.903611,4.125883,2.781289
9.077102,7.108247,3.699594,-2.903265,4.123453,2.780699
9.079755,7.104890,3.698838,-2.902919,4.121024,2.780108
9.082408,7.101525,3.698085,-2.902573,4.118595,2.779517
9.085062,7.098155,3.697332,-2.902227,4.116166,2.778925
9.087714,7.094777,3.696582,-2.901881,4.113738,2.778331
9.090367,7.091394,3.695833,-2.901535,4.111309,2.777737
9.093019,7.088003,3.695086,-2.901189,4.108881,2.777143
9.095671,7.084607,3.694340,-2.900842,4.106453,2.776547
9.098323,7.081204,3.693596,-2.900495,4.104025,2.775950
9.100975,7.077794,3.692853,-2.900148,4.101598,2.775353
9.103626,7.074378,3.692112,-2.899802,4.099170,2.774755
9.106277,7.070955,3.691371,-2.899454,4.096743,2.774156
9.108928,7.067526,3.690632,-2.899107,4.094316,2.773556
9.111578,7.064091,3.689894,-2.898760,4.091889,2.772955
9.114228,7.060649,3.689158,-2.898412,4.089463,2.772354
9.116878,7.057200,3.688422,-2.898065,4.087037,2.771751
9.119528,7.053745,3.687687,-2.897717,4.084610,2.771148
9.122178,7.050284,3.686954,-2.897369,4.082184,2.770544
9.124827,7.046816,3.686221,-2.897021,4.079759,2.769939
9.127476,7.043341,3.685489,-2.896673,4.077333,2.769333
9.130124,7.039861,3.684758,-2.896325,4.074908,2.768727
9.132772,7.036373,3.684027,-2.895976,4.072483,2.768119
9.135420,7.032879,3.683298,-2.895628,4.070058,2.767511
9.138066,7.029379,3.682568,-2.895279,4.067633,2.766902
9.140712,7.025872,3.681840,-2.894930,4.065209,2.766292
9.143357,7.022359,3.681112,-2.894581,4.062785,2.765681
9.146001,7.018840,3.680384,-2.894232,4.060361,2.765069
9.148645,7.015313,3.679657,-2.893882,4.057937,2.764457
9.151287,7.011781,3.678930,-2.893533,4.055513,2.763843
9.153928,7.008242,3.678203,-2.893184,4.053090,2.763229
9.156568,7.004697,3.677477,-2.892834,4.050667,2.762614
9.159206,7.001145,3.676750,-2.892484,4.048244,2.761998
9.161843,6.997587,3.676024,-2.892134,4.045821,2.761381
9.164479,6.994022,3.675298,-2.891784,4.043399,2.760764
9.167114,6.990451,3.674572,-2.891434,4.040976,2.760145
9.169746,6.986873,3.673846,-2.891083,4.038554,2.759526
9.172378,6.983290,3.673119,-2.890733,4.036132,2.758906
9.175007,6.979699,3.672393,-2.890382,4.033711,2.758285
9.177635,6.976103,3.671666,-2.890031,4.031289,2.757663
9.180261,6.972500,3.670939,-2.889680,4.028868,2.757040
9.182885,6.968891,3.670211,-2.889329,4.026447,2.756417
9.185507,6.965275,3.669484,-2.888978,4.024026,2.755792
9.188127,6.961653,3.668755,-2.888626,4.021606,2.755167
9.190745,6.958025,3.668027,-2.888275,4.019186,2.754541
9.193361,6.954390,3.667297,-2.887923,4.016765,2.753914
9.195975,6.950749,3.666567,-2.887571,4.014346,2.753286
9.198586,6.947102,3.665837,-2.887219,4.011926,2.752657
9.201195,6.943448,3.665105,-2.886867,4.009506,2.752028
9.203802,6.939789,3.664373,-2.886515,4.007087,2.751397
9.206406,6.936123,3.663640,-2.886162,4.004668,2.750766
9.209008,6.932450,3.662906,-2.885810,4.002249,2.750134
9.211608,6.928772,3.662171,-2.885457,3.999831,2.749501
9.214204,6.925087,3.661435,-2.885104,3.997413,2.748867
9.216798,6.921396,3.660699,-2.884751,3.994994,2.748233
9.219390,6.917699,3.659960,-2.884398,3.992577,2.747597
9.221978,6.913995,3.659221,-2.884045,3.990159,2.746961
9.224564,6.910286,3.658481,-2.883691,3.987741,2.746324
9.227147,6.906570,3.657739,-2.883338,3.985324,2.745686
9.229727,6.902848,3.656996,-2.882984,3.982907,2.745047
9.232304,6.899120,3.656252,-2.882630,3.980491,2.744407
9.234878,6.895386,3.655506,-2.882276,3.978074,2.743766
9.237449,6.891646,3.654759,-2.881922,3.975658,2.743125
9.240017,6.887900,3.654010,-2.881568,3.973242,2.742482
9.242581,6.884148,3.653259,-2.881213,3.970826,2.741839
9.245143,6.880389,3.652507,-2.880858,3.968410,2.741195
9.247701,6.876625,3.651754,-2.880504,3.965995,2.740550
9.250256,6.872855,3.650998,-2.880149,3.963580,2.739905
9.252807,6.869078,3.650241,-2.879794,3.961165,2.739258
9.255355,6.865296,3.649482,-2.879438,3.958750,2.738611
9.257900,6.861507,3.648720,-2.879083,3.956336,2.737962
9.260441,6.857713,3.647957,-2.878728,3.953921,2.737313
9.262978,6.853913,3.647192,-2.878372,3.951507,2.736663
9.265512,6.850106,3.646425,-2.878016,3.949094,2.736012
9.268042,6.846294,3.645656,-2.877660,3.946680,2.735360
9.270569,6.842476,3.644885,-2.877304,3.944267,2.734708
9.273091,6.838653,3.644111,-2.876948,3.941854,2.734054
9.275610,6.834823,3.643336,-2.876591,3.939441,2.733400
9.278126,6.830987,3.642557,-2.876235,3.937028,2.732745
